"1950/01/05","Sverdlovsk, Russia","Military - Soviet Air Force",NULL,NULL," Lisunov Li-2",NULL,NULL,NULL,NULL,NULL,NULL,0,"During the approach to Koltsovo Airport in Sverdlovsk, Russia, the aircraft crashed in extremely adverse weather conditions involving a heavy snowstorm with strong winds. All 19 of those on board were killed, including almost the entire national ice hockey team of the Soviet Air Force. The team was heading to a match against the Dynamo Moscow hockey club."
"1950/01/18","Albacete, Spain","Ejercito del Aire",NULL,NULL,"Junkers JU-52/3m",NULL,NULL,NULL,NULL,NULL,NULL,0,"The military plane crashed on the southeast coast of Spain."
"1950/01/20","Near Vacas, Bolivia","Military - Bolivian Air Force",NULL,"Valle grande - Cochabamba","Douglas C-47","TAM-10",NULL,2,4,2,4,0,"Crashed while en route in the Andes mountains after encountering a thunderstorm."
"1950/01/24","Near Tamatave, Madagascar","Societe Transatlantique Aerienne",NULL,"Antananarivo - Tamatave","Douglas C-47A-50-DL","F-BFGD","10046",1,3,1,3,0,"Crashed into a mountain 30 miles west of Tamatave."
"1950/01/24","Iloilo,Philippines","Philippine Air Lines",NULL,"Iloilo - Manila","Douglas DC-3","PI-C22",NULL,1,3,1,3,0,"Cargo plane."
"1950/01/26","Near Snag, Yukon Territory","Military - U.S. Air Force",NULL,"Elmendorf - Great Falls, MT","Douglas C-54D-DC (DC-4)","42-72469","10574",3,8,3,8,0,"Operated by the Strategic Air Command, the transport disappeared while flying between Elmendorf AFB and Great Falls, Mt. There were 44 persons aboard. All were American military personnel except for two passengers, a civilian dependent and her infant child. Last radio contact was at 17:09 near Snag, YT. It took Amber Airway No.2 over Canada, but failed to arrive at its destination.The wreckage still had not been found by 1951."
"1950/02/02","North Sea","KLM Royal Dutch Airlines",NULL,"Amsterdam - London","Douglas DC-3","PH-TEU","13396",0,7,0,7,0,"Crash into the North Sea during a night mail flight shortly after takeoff, 40 miles off the Dutch coast."
"1950/02/27","Near Prague, Czechoslovakia","Ceskoslovenske Aerolinie",NULL,"Ostrava - Prague","Douglas C-47A-15-DK","OK-WDY","12725",3,2,3,2,0,"The aircraft crashed into a mountain while en route."
"1950/03/07","Minneapolis, Minnesota","Northwest Orient Airlines","307","Rochester Minn. - Minneapolis","Martin 202","N93050","9134",1,3,1,3,2,"Crashed into a flag pole, well marked by red neon obstruction lights, on approach in blowing snow.Pilots attempt to land visual rather than ILS after visual reference to the ground was lost."
"1950/03/10","Saigon, Vietnam","Societe Indochinoise de Transport Aeriens",NULL,"Hue - Tourane","Bristol 170 Freighter 21","F-BECR","12782",1,3,1,3,0,"Cargo plane."
"1950/03/12","Llandow Airport, Cardiff, Wales","Fairflight Ltd.",NULL,"Llandow - Dublin","Avro 689 Tudor 5","G-AKBY","1417",7,5,7,5,0,"During the approach to Runway 28 at Llandow Airport, it appeared to witnesses that the aircraft was going to touch down prematurely. This was followed by an application of power. Climbing to 300 ft. the aircraft stalled and crashed into a field. Due to the placement of luggage in relation to passenger load, the center of gravity was such that there was insufficient elevator control remaining to counteract the rise of the nose upon full application of power."
"1950/03/25","Ankara, Turkey","Devlet Hava Yollairi",NULL,NULL,"Douglas DC-3","TC-BAL","19423",1,4,1,4,0,"Crashed and caught fire during landing at Etimeagut airport."
"1950/03/28","Off Cap-Ferret, France","SEMAF",NULL,NULL,"Latecoere 631 (sea plane)","F-WANU","03",0,1,0,1,0,"Loss of control after mechanical failure and crashed into the sea. Failure of the aileron control couplings resulting from severe vibration."
"1950/04/05","Hatiara, India","Deccan Airways",NULL,NULL,"Douglas C-47A","VT-CJD","12826",0,3,0,3,0,"The cargo plane lost an engine on takeoff and attempted an emergency return but crashed. Overloaded."
"1950/04/13","Near Hastings, England","British European Airways",NULL,"London - Paris","Vickers 610 Viking 1B","G-AIVL","225",2,4,0,0,0,"While en route over the English Channel a explosion occurred in the lavoratory. The bomb blew a 8 ft. by 4 ft. hole in the fuselage seriously injuring a stewardess. The capltain was able to returnt to Northolt and make a safe landing. Detonation of a bomb in the toilet compartment under the towel receptical. A French passenger was suspected of making a suicide attempt. The plane was named Vigalant,."
"1950/04/15","Santa Ana, Colombia","Lineas Aéreas Nacionales",NULL,NULL,"Douglas C-47 (DC-3)","HK-309",NULL,2,2,2,2,0,NULL
"1950/04/21","Near Atsugi, Japan","Military - U.S. Air Force",NULL,"Philippines - Japan","Douglas C-54D","42-72704",NULL,2,8,2,8,0,"Flew off its prescribed course and crashed into Mt. Tanzawa in a rainstorm."
"1950/05/02","Chimborazo, Ecuador","AVIANCA",NULL,"Quito - Guayaquil","Douglas C-47DL","HK-120","4314",1,3,1,3,0,"Flew into a mountain."
"1950/05/17","Lagens Air Force Base, Azores","Military - U.S. Air Force",NULL,"Bermuda - England","Boeing B-29",NULL,NULL,5,1,5,1,0,"Crashed while attempting to land after being diverted to Lagens due to engine trouble."
"1950/05/23","Myrtle Beach, South Carolina","Military - U.S. Air Force",NULL,NULL,"Curtiss C-46D","44-77577","32973",3,4,3,4,0,"Lost the left aileron after taking off, lost control and crashed."
