"2011/01/01","Surgut, Russia","Kogalmavia","348","Surgut - Moscow","Tupolev Tu-154B-2","RA-85588","83A588",1,8,3,0,0,"The passenger jet caught fire and exploded as it taxied for take off. Three passenger were killed and 43 injured during the evacuation. Electrical short."
"2011/01/09","Orumiyeh, Iran","Iran Air","277","Tehran - Orumiyeh","Boeing B-727-286","EP-IRP ","20945/1048",9,1,6,1,0,"The accident happened after the plane was unable to land because of poor weather conditions and was attempting a go-around. The aircraft crashed 5 miles from the Orumiyeh airport in a snowy field.."
"2011/02/08","Off Plettenberg Bay, South Africa","Majuba Aviation",NULL,"Queenstown - Plettenberg Bay","Pilatus PC-12/47","ZS-GAA","858",7,2,7,2,0,"When the crew encountered dense fog, limiting visibility, the pilot aborted the landing and was in the process of a go-around when the plane crashed into the sea."
"2011/02/10","Cork, Ireland","Manx2","7100","Belfast - Cork","Swearingen SA-227BC Metro III","EC-ITP ","BC-789B",1,2,4,2,0,"The Metroliner made an approach to Runway 17 in low visibility and the crew decided to go-around. A second attempt to land on Runway 35 was also unsuccessful and resulted in another go-around. During a third landing attempt on Runway 17, the aircraft crashed adjacent to Taxiway C and came to rest upside down. A fire soon erupted. Four passenger and both crew members were killed. Improper crew coordination and procedures led to loss of control of the aircraft. A contributing factor was inadequate maintenance causing the two engines to develop unequal thrust."
"2011/02/14","Near Santa Ana Francisco Morazan, Honduras","Central American Airways","731","San Pedro Sula - Tegucigalpa","Let L-410 UVPE-20","HR-AUQ ","912603",1,2,1,2,0,"The small airlilner crashed into a hill at an elevation of 2,000 feet while on approach in poor visibility."
"2011/02/22","San Pedro del Rio, Venezuela","Maparca",NULL,"El Vigia - San Domingo","Cesna 340A","YV-2402","340-1502",5,1,5,1,0,"For unknown reasons, the small plane crashed into a field while en route."
"2011/03/21","Pointe-Noire, Congo","Trans Air Cargo",NULL,"Brazzaville - Pointe Noire","Antonov 12BP","TN-AGK","402006",5,4,5,4,14,"The cargo plane was approaching Runway 17 at Pointe-Noire Airport when it crashed in the Mvou Mvou residential area and was destroyed."
"2011/04/04","Kinshasa, Congo","United Nations","834","Kisangani - Kinshasa","Canadair CL-600 CRJ-100ER","4L-GAE ","7070",2,4,2,4,0,"The plane operated on behalf of the United Nations Organization Stabilization Mission and was leased from Geogian Airways. While attempting to land in rain, thunderstorms and strong winds at Kinshasa, the plane missed the runway and crashed. Twenty eight passengers and crew of 4 were killed. One passenger survived. he inappropriate decision of the crew to continue the approach, in face of extremely inclement weather being displayed on their weather radar. Lack of adequate supervision by the Operator to ensure that its crew complied with established procedures including weather avoidance procedures and stabilized approach criteria."
"2011/04/19","Tawang, India","Pawan Hans Helicopters Ltd.",NULL,NULL,"Mil Mi-172","VT-PHF","356C06",NULL,NULL,NULL,NULL,0,"The helicopter crashed into a hill as it attempted to land at a high altitude helipad Six, including the copilot escaped with minor injuries.."
"2011/04/21","Manaus, Brazil","AmazonavesAir Taxi",NULL,"Manaus - Santarem","Embraer/Piper EMB-810C Seneca","PT-EFS","810055",6,1,6,1,0,"The airl taxi crashed about one minute after taking off from Manaus Airport."
