"1936/01/14","Goodwin, Arkansas","American Airlines","1","Newark, NJ - Fort Worth, TX","Douglas DC-2-120","NC14274","1307",1,3,1,3,0,"Flew into trees and disintegrated. The cause of the crash could not be determined.Possible causes include, passenger interference, one fuel tank running dry, flying too low and the co-pilot alone at the controls."
"1936/01/17","Near Cordillera, Boliva","Lloyd Aereo Boliviano",NULL,"Cochabamba - La Paz","Junkers JU-52",NULL,"4018",1,3,1,3,0,"Crashed in the Tapacari swamps, 23 miles from Chochabanba."
"1936/01/21","Off Ajaccio, Corsica, France","Air France",NULL,"Marseille - Tunis","CAMS 53","F-AJIR","19",3,3,3,3,0,"Vanished off the coast of Corsica after sending a distress call that the engine had failed."
"1936/01/29","Denton, Texas","American Airlines",NULL,"Chicago, IL - Oklahoma City, OK","Vultee V-1","NC13767","05",5,1,0,1,0,"Crashed into a clump of trees while attempting a landing in a snowstorm."
"1936/02/10","Atlantic Ocean","Air France",NULL,"Natal, Brazil - Dakar, Senegal","Latecoere 301 (flying boat)","F-ANLE",NULL,1,5,1,5,0,"Crashed in the sea during a storm."
"1936/02/15","South Atlantic Ocean","Deutsche Lufthansa",NULL,"Natal, Brazil - Bathhurst, Gambia","Dormier Do-J-Iif Bos Wal","D-ADYS","229",0,4,0,4,0,"The mail plane disappeared while en route."
"1936/03/05","Near Tengya, China","China National Aviation Corporation",NULL,NULL,"Ford 5-AT-D Tri-Motor",NULL,NULL,3,3,0,0,0,"Crash landed in mountains during a snowstorm."
"1936/03/26","Amemeca, Mexico","Compania de Mexico",NULL,"Mexico - Guatemala","Ford 5-AT-B Tri Motor","X-ABCO","5-AT-115",1,2,1,2,0,"Crashed into mountains and caught fire.The plane was carrying mainly German tourists. Possibly caught in a down draft when flying too low to the ground."
"1936/04/01","Pavillon, New York","American Airlines",NULL,"Newwark, N.J. - Buffalo, NY","Stinson Model A","NC15152",NULL,0,2,0,2,0,"The mail plane explosion in mid-air before crashing to the ground in a snowstorm."
"1936/04/07","Uniontown, Pennsylvania","Trans Continental and Western Air","1","Newark - Los Angeles","Douglas DC-2-112","NC13721","1247",1,1,1,1,0,"Crashed into Chestnut Ridge in fog. The poorjudgment on the part of the pilot for flying by visual ground observation methods after having descended through the clouds and overcast in mountainous terrain at a point unknown to him. Because of clouds and poor visibility, this required flying close to the ground whereas the safest method under such circumstances was to climb into or above the overcast to a safe altitude and determine the location of the plane by instruments and radio."
"1936/04/11","Port of Spain, Trinidad","Pan American Airways",NULL,"Miami - Rio de Janeiro","Sikorsky S-42A","NC1537",NULL,1,7,3,0,0,"Crashedwhile taking off after the plane hit a boat . The aircraft was shipped to Miami and repaired. One of the injured passengers was Jose Iturbi, well known conductor andpianist."
"1936/04/15","Near Turin, Italy","Avio Linee Italiane",NULL,"Turin - Milan","OFM F-VIIb/3m","I-AAXZ","359",4,3,4,3,0,"Crashed on the slopes of Mount Basso, 20 miles from Turin."
"1936/04/17","Switzerland","Deutsche Lufthansa",NULL,NULL,"Junkers JU-52","D-ASOR",NULL,NULL,NULL,NULL,NULL,0,NULL
"1936/04/21","Senlis, France","Sabena",NULL,NULL,"Fokker F-VII","OO-AIF",NULL,NULL,NULL,NULL,NULL,0,NULL
"1936/04/30","Basel, Switzerland","Swissair",NULL,NULL,"General Aviation GA-43","HB-ITU",NULL,NULL,NULL,NULL,NULL,0,NULL
"1936/05/16","Mount Waverley, Australia","Holyman Airways",NULL,NULL,"De Havilland DH-60","VH-UII",NULL,NULL,NULL,NULL,NULL,0,NULL
"1936/06/09","Malmo, Sweden","A B Aerotransport",NULL,"Malmo - Amsterdam","Fokker F-XXII","SE-ABA",NULL,1,4,1,0,0,"All four motors of the aircraft quit while taking off. The pilot attempted to land but crashed into a house. First fatal aviation accident in Sweden."
"1936/06/13","Hannover, Germany","Deutsche Lufthansa",NULL,NULL,"Junkers JU-160","D-UPYM","4211",4,2,1,0,0,"Engine failure."
"1936/06/16","Mt. Lihesten, Norway","Den Norske Luftfartskole",NULL,"Bergen - Trondheim","Junkers JU-52/3m","LN-DAE","4077",3,4,3,4,0,"Crashed into the side of a mountain in fog."
"1936/07/31","Off Channel Islands, Jersey","Guernsey Airways",NULL,"Guernsey - Jersey","Saro Cloud","G-ABXW","A-19/4",6,1,6,1,0,"Crashed into the sea. Possible loss of all engines necessitating a ditching at sea."
"1936/08/02","Mazamet, France","Air France",NULL,NULL,"Wibault 280","F-ANBL",NULL,0,3,0,3,0,"The mail plane crashed into mountains 50 miles from Toulouse in fog."
"1936/08/03","Mexico","Mexicana",NULL,NULL,"Lockheed Orion","XA-BAY",NULL,0,1,0,1,0,NULL
"1936/08/05","St. Louis, Missouri","Chicago Southern Airlines","4","New Orleans - Chicago","Lockheed 10B Electra","NC16022","1057",6,2,6,2,0,"Crashed while attempting to take off from Lambert Field.The making of a turn at an extremely low altitude, for reasons unknown, in which the wing of the airplane unintentionally contacted the ground."
"1936/08/06","Choco, Colombia","SCADTA",NULL,NULL,"Junkers F-13","C-40",NULL,NULL,NULL,NULL,NULL,0,NULL
"1936/08/12","Altenkirchen, Germany","British Airways",NULL,NULL,"De Havilland DH-86","G-ADEB",NULL,NULL,NULL,NULL,NULL,0,NULL
"1936/08/22","Mirabella, Greece","Imperial Airways",NULL,NULL,"Short Kent","G-ABFA",NULL,NULL,NULL,NULL,NULL,0,NULL
"1936/09/05","Near Pittsburgh, Pennsylvania","Pittsburgh Skyways Inc.",NULL,"Sightseeing","Stinson SM 6000B","NC117S",NULL,1,1,9,1,0,"Lost all three engines after the fuel supply was cut off. Possibly a passenger shut off the fuel supply by accident with the heel of her shoe."
"1936/09/25","English Channel","Imperial Airways",NULL,NULL,"Boulton and Paul P-71","G-ACOX",NULL,NULL,NULL,NULL,NULL,0,NULL
"1936/09/28","Benghazi, Libya","Ala Littoria SA",NULL,"Addis Ababa, Ethiopia - Rome, Italy","Cant Z-506 (float plane)","I-RODI",NULL,NULL,NULL,NULL,NULL,0,"Suffered engine failue on the approach and struck the mast of a ship."
"1936/09/28","Walsenberg, Colorado","Varney Air Lines",NULL,"El Paso, TX - Pueblo, CO","Lockheed Vega","NC176W",NULL,1,2,1,2,0,"Crashed in a snowstorm after the pilot cut the motor and the plane crashed into a hill."
"1936/09/29","Napierville, Illinois","Blue Bird Air Service",NULL,NULL,"Lockheed Vega 5C","NC959Y","170",3,1,3,1,0,"A half-hour after taking off, the engine failed and the plane crashed into a fence and burst into flameswhile making a forced landing."
"1936/10/06","Mexico","Mexicana",NULL,NULL,"Lockheed Orion","XA-BDH",NULL,0,1,0,1,0,NULL
"1936/10/09",NULL,"North Sea Aerial and General Transport",NULL,NULL,"Blackburn B-2","G-ABWI",NULL,0,1,0,1,0,NULL
"1936/11/01","Near Tabarz, Germany","Deutsche Lufthansa",NULL,"Frankfurt - Erfurt","Junkers JU-52","D-APOO","5506",1,4,7,4,0,"Caught fire as the airliner struck the side of a hill. The pilot may have lost his way in heavy fog."
"1936/11/17","Nurnberg, Germany","Deutsche Lufthansa",NULL,NULL,"Junkers JU-52/3m","D-ASUI","5498",1,3,3,1,0,"Pilot error."
"1936/11/19","London, England","British Airways",NULL,NULL,"Fokker F-XII","G-AEOT",NULL,NULL,NULL,NULL,NULL,0,NULL
"1936/12/04","Near Grenoble, France","Deutsche Lufthansa",NULL,NULL,"Junkers JU-52/3m","D-ASIH","5078",3,3,3,3,0,"Crashed into the French Alpsin high winds."
"1936/12/06","Near Moscow","Deruluft",NULL,NULL,"Antonov AN-9","CCCP-D311",NULL,1,2,7,2,0,"Pilot error."
"1936/12/07","Off Dakar, French West Africa","Air France",NULL,NULL,"Latécoère 300","F-AKGF","1",1,4,1,4,0,"Aviator Jean Mermoz killed. The last message from the aviator was we have switched off the rear engine. The plane and crew of four were never found."
"1936/12/09","Croydon, England","KLM Royal Dutch Airlines",NULL,"Croydon - Amsterdam","Douglas DC-2-115E","PH-AKL","1358",1,4,1,2,0,"The aircraft crashed into houses while attempting to take off in heavy fog. A stewardess and the radio operator survived. Aircraft designer Juan de la Cierva killed. Pilot error. Piilot did not maintain directional control of the aircraft and abort the takeoff"
