"2003/01/08","Diyarbakir, Turkey","Turkish Airlines (THY)","634","Istanbul - Ankara - Diyarbakir","BAe Avro RJ-100","TC-THG","E-3241",7,5,7,4,0,"The aircraft crashed and broke-up 130 feet short of the runway threshold while attempting to land in heavy fog.Visibility was less than 200 feet. The pilots insisted on landing at the MDA of 2,800 ft despite insufficient visual reference to the runway and its environment. Bad weather conditions also contributed to the cause of the accident."
"2003/01/08","Charlotte, North Carolina","US Air Express/Air Midwest","5481","Charlotte, NC - Greer, SC","Beech BE-1900D","N233YV","UE-233",1,2,1,2,0,"The commuter plane was not able to maintain altitude after taking off from Charlotte-Douglas International Airport and crashed into the side of a hanger and burst into flames. The weather was clear, cold and windy, with greater than 10 miles visibility at the time of the accident. The airplanes loss of pitch control during takeoff was the result of incorrect rigging of the elevator control system compounded by the airplanes center of gravity, which was substantially aft of the certified aft limit. Contributing to the cause of the accident was: (1) Air Midwests lack of oversight of the work being performed at the Huntington, West Virginia, maintenance station, (2) Air Midwests maintenance procedures and documentation, (3) Air Midwests weight and balance program at the time of the accident, (4) the Raytheon Aerospace quality assurance inspectors failure to detect the incorrect rigging of the elevator system, (5) the FAAs average weight assumptions in its weight and balance program guidance at the time of the accident and (6) the FAAs lack of oversight of Air Midwests maintenance program and its weight and balance program."
"2003/01/09","Near Chachapoyas, Peru","TANS Airlines","222","Chiclayo - Chachapoyas","Fokker 28 Fellowship 1000","OB-1396","11100",4,4,4,4,0,"The aircraft crashed into 11,500 ft. Coloque mountain at an altitude of 7,550 ft., about 30 minutes after leaving Chiclayo and three minutes from landing at Chachapoyas. Controlled flight into terrain. Crew did not follow standard procedures. Lack of communication between the crew."
"2003/01/17","Near Ndjolé, Gabon","Aerocom",NULL,"Brazzaville - Douala","Antonov 24B","ER-AFT","89901508",5,2,5,2,0,"On a positioning flight the plane, over Gabon, had problems with its navigation equipment, circled the airport 4 times before crashing into a wooded hillside."
"2003/01/24","Busia, Kenya","African Commuter Services",NULL,"Busia - Nairobi","Grumman G-159 Gulfstream I","5Y-EMJ","158",1,2,1,2,0,"The plane failed to gain altitude during takeoff, hit power lines and crashed inverted into a house. Kenyan Labor Minister, Ahmed Khalif and the two pilots were killed. The plane was grossly overloaded. The plane which weighed 16 tons, was taking off from an airstrip designed for aircraft weighing less than 5.7 tons."
"2003/01/31","Baucau, East Timor","Euro Asia Aviation",NULL,"Macau - Baucau","Ilyushin II-76TD","RDPL-34141","0053465941",2,4,2,4,0,"The cargo plane struck ground 2 km short of the runway in heavy fog. The flight crew did not comply with the published non-precision instrument approach. The flight crew conducted user-defined non-precision instrument approaches to Runway 14 at Baucau during flight in instrument meteorological conditions. The pilot in command permitted the aircraft to descend below the MDA."
"2003/02/07","Near Agadir, Morocco","Volare Aviation Enterprise",NULL,"Agadir - Algiers","Antonov 12BP","UR-LIP","9346405",0,8,0,8,0,"Crashed in the Atlas mountain range at 9,900 feet while en route."
"2003/02/10","Tallinn, Estonia","Enimex","827","Tallinn - Helsinki","Antonov AN-28","ES-NOY","1AJ006-04",0,3,0,2,0,"Shortly after takeoff, the aircraft stalled, crashed and burst into flames in a wooded area. Engine failure."
"2003/02/16","Ferguson, Kentucky","Air Taxi - Great Northern Aircraft Co.",NULL,"Griffith-Merrill, IN - Somerset, KY","Cessna 421","N421TJ","421-0051",6,1,2,1,0,"The aircraft was destroyed during a collision with trees and terrain in Ferguson, Kentucky, while on an instrument approach to Somerset-Pulaski County Airport. The pilots failure to follow the instrument approach procedure, which resulted in an early descent into trees and terrain. Factors included the low ceiling and the night lighting conditions."
"2003/02/19","Near Shahdad, Iran","Military - Islamic Revolutions Guards Corps",NULL,"Zahedan - Kerman","Ilyushin Il-76MD","15-22","63471155",2,1,2,1,0,"The plane crashed into an 11,500 ft.mountain in poor weather, about 20 miles from its destination of Kerman. Besides the 18 crew members, the victims included Irans Revolutionary Guard."
"2003/02/20","Near Kohat, Pakistan","Military - Pakistan Air Force","-","Islamabad - Kohat","Fokker F-27 Friendship 200","10254","10254",9,8,9,8,0,"The plane crashed into a mountainside in a remote region near the town of Kohat, about 250 kilometers northwest of Islamabad. Among those killed was Air Force chief Mushaf Ali Mir.Pilot error. Pilots premature descent below minima which resulted in the aircraft hitting a cloud covered ridge at 3,000 feet above sea level."
"2003/03/01","Near Barki, Russia","Private - Kabanov - skydiving","-","Skydiving","Let L-410UVP","FLARF-01032","831109",2,2,9,2,0,"While carrying a group of parachute jumpers, the aircraft began to disintegrate in mid-air while flying at an altitude of about 10,000 ft. The tail and left wing separated from the plane before it crashed into an area of deep snow. Many of the skydivers were able to jump out of the plane to safely before it crashed. Crew error."
"2003/03/06","Tamanrasset, Algeria","Air Algerie","6289","Tamanrasset - Algiers","Boeing B-737-2T4","7T-VEZ","22700/885",9,6,9,6,0,"The starboard engine caught fire and failed while the plane was attempting to take off. The aircraft continued about 2,000 ft. past the end of the runway and crashed. The accident was caused by the loss of an engine during a critical phase of flight, the non-retraction of the landing gear after the engine failure, and the Captain, the pilot not flying, taking over control of the airplane before having clearly identified the problem."
"2003/03/27","Mulia, Indonesia","PT Air Regional",NULL,"Mulia - Wamena","de Havilland Canada DHC-6 Twin Otter","PK-WAY","261",1,2,2,2,0,"Crashed into a 7,000 ft. mountain three minutes after after taking off."
