"1960/01/03","Taksing, India","Indian Airlines",NULL,NULL,"Douglas C-47A","VT-CGG","12821",5,4,5,4,0,"The cargo plane crashed while dropping supplies and making a narrow turn in a valley. The accident was attributed to an error in navigation which caused the pilot to enter the wrong valley. During an attempt to turn back in a restricted area, the aircraft stalled and crashed."
"1960/01/06","Wilmington/Bolivia, North Carolina","National Airlines","2511","New York - Miami","Douglas DC-6B","N8225H","43742/300",2,5,2,5,0,"The plane disintegrated in flight at 18,000 feet and crashed 1.5 miles northwest of Bolivia, North Carolina. Detonation of a dynamite bomb by means of dry cell batteries, in the vicinity of row 7, in the passenger cabin.The plane continued to fly for a short time after which the fuselage came apart and the plane crashed in a ball of flames. Julian Frank, who had purchased 1 million dollars in insurance, was suspected of committing suicide by detonating the bomb in his lap or under his seat. There is a possibility Frank may have been an unwitting bomb carrier and that this bombing has something to do with the National Airlines crash of November, 16, 1959. No one was charged in either case."
"1960/01/10","Gulf of Sirte","Military - U.S. Army",NULL,"Misurata - Benghazi","de Havilland Canada U-1A Otter","55-2974","47",9,1,9,1,0,"Missing, never found."
"1960/01/18","Charles City, Virginia","Capital Airlines","20","Washington D.C. - Norfolk","Vickers Viscount 745D","N7462","217",4,4,4,4,0,"The aircraft crashed and burned in a wooded area, striking the ground in a level attitude. The delayed arming of the engine ice-protection systems while flying through icing conditions, causing eventual flame-out of the four engines. This condition existed for sufficient time to cause a drop in battery electrical energy, preventing the unfeathering and relighting of sufficient engines to maintain flight. The aircraft was then dived in aneffort to attain sufficient airspeed to drive the propellers out of the feathered positions by wind-milling.At the same time, multiple attempts were made to relight one or more engines. Successful relights were either interrupted by auto-feather action initiated by premature advancing of the throttles prior to complete light up of an engine or prevented by insufficient battery electrical energy. No. 4 engine was eventuallyrelit and the crew had just successfully relit No. 3 engine when the aircraft crashed."
"1960/01/19","Ankara, Turkey","Scandinavian Airlines (SAS)","871","Istanbul - Ankara","Sud Aviation Caravelle 1","OY-KRB","014/14",3,7,3,7,0,"While on a flight from Istanbul to Ankara, Turkey the aircraft crashed while on approach to Esenboga Airport, 6 nm short of the runway. The aircraft struck the ground at an elevation of 3,500 ft, between the Ankara mountain range and the airport. An unintentional descent below the authorized minimum flight altitude during final approach to Esenboga Airport for reasons that could not be determined. The aircraft was named Orm Viking."
"1960/01/21","Montego Bay, Jamacia","AVIANCA","671","Miami - Montigo Bay","Lockheed 1049E Super Constellation","HK-177","4556",3,7,3,2,0,"A heavy landing led to structural failure and a fire. The adoption of a final approach path resulting in a heavy landing during which a major structural failure occurred in the port wing. Crew fatigue. Lack of proper training."
"1960/01/26","Off Bathurst Island, Australia","Transportes Aéreos de Timor",NULL,"Darwin - Baucau","de Havilland DH-114 Heron 2D","CR-TAI","14132",7,2,7,2,0,"Radio contact was lost with the aircraft before it crashed into the ocean. Poor weather.Unqualified pilot."
"1960/02/05","Laguna de Huana-Costa, Bolivia","Lloyd Aereo Boliviano",NULL,"Laguna de Huana-Costa - La Paz","Douglas DC-4","CP-609","10510",5,4,5,4,0,"Crashed 15 minutes after taking off. Engine fire."
"1960/02/26","Lvov-Snilow,Ukraine","Aeroflot","315",NULL,"Antonov 10A","CCCP-11180","9401801",2,8,2,8,0,"The plane crashed into a swamp short of the runway threshold. Icing of the horizontal stabilizer."
"1960/02/26","Rio de Janeiro, Brazil","REAL / Military - U.S. Navy",NULL,"Campos - Rio de Janeiro","Douglas DC-3 / USN R-6D-1","PP-AXD/131582","13326 / 43685-307",5,1,5,1,0,"Midair collision between a DC-3 and a US Navy R-6D. Improper piloting procedures when flying on authorized instrument flight (US Navy pilot). The pilot of the USN plane disobeyed instructions transmitted by Rio Approach Control. The U.S. Navy disagreed and placed no blame on neither pilot. Twenty six killed on the DC-3, 35 on the R-6D-1. Members of the United States Navy Band among those killed."
