"1969/01/02","Mt. Paku, Taiwan","China Airlines (Taiwan)","227","Kaohsiung - Hualien","Douglas DC-3D","B-309","12541",1,5,1,5,0,"Encountered extreme turbulence and downdrafts while en route."
"1969/01/02","Tyonek, Alaska","ERA Helicopter",NULL,NULL,"Bell 205A","N4048G",NULL,1,1,1,1,0,"The helicopter crashed into the water after a uncontrolled descent. Moisture in the servo cylinder vent ports froze causing the pilot valves ports to become inoperative causing thepitch control to lock-up."
"1969/01/05","Gatwick Airport, Horley, Surrey,England","Ariana Afghan Airlines","701","Frankfurt - London","Boeing B-727-113C","YA-FAR","19690/540",5,8,4,5,2,"The aircraft descended below the glide slope and crashed into trees and a house short of the runway.Incorrect setting of flaps and instruments."
"1969/01/06","Near Bradford, Pennsylvania","Allegheny Airlines","737","Washington - Harrisburgh - Bradford - Erie - Detroit","Convair CV-580","N5825","386",2,3,9,2,0,"Crashed, clipping tree tops short of the runway, in light snow while on approach. An excessive descent was not detected or corrected by the crew for reasons unknown. Possibilities include an altimeter failure or misreading of the instrument approach chart."
"1969/01/06","Mt. Tawu, Thailand","China Air Lines",NULL,NULL,"Douglas DC-3",NULL,NULL,1,5,1,5,0,"Crashed onto a mountain slope obscured by clouds."
"1969/01/13","Off Los Angeles, California","Scandinavian Airlines (SAS)","933","Copenhagen - Los Angeles - Seattle","McDonnell Douglas DC-8-62","LN-MOO","45822/272",3,9,1,3,0,"The aircraft was on approach to 07R when it crashed into Santa Monica Bay 6 miles short of the runway. The fuselagebroke into 3 pieces one of which floated for 20 hours. SAS did not authorize a back course approach to LAX.A VOR approach was conducted without notifying the controlling authority. The crew was preoccupied with a landing gear light problem. Lack of crew coordination and inadequate monitoring of aircraft position which resulted in an unplanned descent into the water. The aircraft was named Sverre Viking."
"1969/01/13","Shemya, Alaska","Military - US Air Force",NULL,"Reconnaissance","Boeing RC 135S","59-1491",NULL,NULL,NULL,NULL,NULL,NULL,"Rivet Ball was returning from a reconnaissance mission when it landed back at Shemya. The aircraft hydroplaned and slid off the ice covered runway, plunging into a 40 ft. ravine."
"1969/01/16","Near Hue, Vietnam","Air America",NULL,NULL,NULL,"949","20415",9,3,9,3,0,"Struck a mountain in poor weather while en route."
"1969/01/18","Off Los Angeles, California","United Air Lines","266","Los Angeles - Denver - Milwaukee","Boeing B-727-22QC","N7434U","19891/631",3,6,3,6,0,"The aircraft crashed into Santa Monica Bay shortly after a night takeoff in poor weather and visibility. The aircraft was dispatched with the No. 3 generator inoperative. While this was allowed, United was required to repair the generator at the first airport where there were repair facilities. The aircraft flew for a total of 41 hours with the inoperative generator passing through airports that had the facilities to repair the generator. Soon after taking off, the crew reported a fire warning in the No. 1 engine and shut it down as required. For reasons that could not be determined, shutting down the No. 1 engine and it’s generator tripped the No.2 generator resulting in the loss of all electrical power in the aircraft. Following loss of all electrical power, the battery standby electrical system either was not activated or failed to function. Electrical power at a voltage level of approximately 50 volts was restored approximately a minute and a half after loss of the No. 2 generator. The duration of this power restoration was just 9 to 15 seconds. Regardless, the pilots did not have functioning attitude indicators from the time the No. 2 generator tripped. In the dark, with no outside or inside reference to guide them, the pilots became spatially disoriented and the plane eventually went into a dive and crashed into the Pacific Ocean 11.3 miles west of the airport and sank in 950 ft. of water. The accident was caused by the loss of attitude orientation during a night, instrument departure in which all attitude instruments were disabled by loss of electrical power. The investigation was not able to determine (a) why all generator power was lost or (b) why the standby electrical power system either was not activated or failed to function. One unproven scenario that is not contradicted by available evidence was the inadvertent placement of the battery switch to the OFF position by the flight engineer during attempts to remove galley loads from the generator buses. The galley switches were similar in shape and size, and were located on the flight engineers upper panel in close proximity to the battery switch. Following the accident, the flight engineer’s panel was redesigned to place a guard over the battery switch."
"1969/02/04","OffTaiwan","Military - U.S. Air Force",NULL,NULL,"Lockheed HC-130H Hercules","65-0990","4151",0,1,0,1,0,"Ditched in the Pacific."
"1969/02/05","Port Angeles, Washington","Puget Sound Air - Air Taxi","601","Port Angeles - Seattle","Beechcraft C-45H","N8181H",NULL,8,2,8,2,0,"The plane crashed after a premature liftoff for unknown reasons."
"1969/02/05","Off Batan Islands, Philippines","Military - U.S. Air Force",NULL,NULL,"Lockheed C-130H","65-0990","4151",NULL,NULL,NULL,NULL,0,"Inadvertent contact with the water during low-level flight over open ocean while searching for survivors."
"1969/02/18","Near Lone Pine, California","Mineral County Airlines","708","Hawthorne, NV - Burbank - Long Beach","Douglas DC-3","N15570","6320",3,3,3,3,0,"The flight designated gamblers special flew intoMt. Whitney at 11,770 ft. about 11 miles west of Lone Pine.Deviated from prescribed course, as authorized, resulting in the aircraft being operated under IFR weather conditions, in high mountainous terrain, in an area where there was a lack of radio navigation aids. Aircraft recovered 8/8/69."
"1969/02/24","Tainan, Taiwan","Far Eastern Air Transport",NULL,"Kaohsiung - Taipei","Handley Page Dart Herald 201","B-2009","157",3,4,3,4,0,"Crashed after experiencing an engine failure during takeoff. The plane passed over a wooded area and belly-landed in a small cleared and skidded into a creek."
"1969/03/05","San Juan, Puerto Rico","Prinair",NULL,"Saint Thomas - San Juan","de Havilland DH-114 Heron 2D","N563PR","14125",1,2,1,2,0,"Crashed into the Sierra de Luquillo mountains. The vectoring of the aircraft by a ATC trainee into mountainous terrain under IFRconditions without adequate clearance altitude."
"1969/03/08","Atlantic Ocean","Continental Air Transport",NULL,"Halifax, NS - Santa Maria, Portugal","Douglas DC-4","N3821","10356",0,3,0,3,0,"The cargo plane went missing en route."
"1969/03/08","Ching Chuan Kang AB, Taiwan","Military - U.S. Air Force",NULL,NULL,"Lockheed C-130E Hercules","64-0545","4035",0,1,0,1,0,"Crashed short of the runway while attempting to land."
"1969/03/13","Minchumina, Alaska","Wien Consolidated Airlines",NULL,"Fairbanks - Bethel - Minchumina","de Havilland DHC-6","N4901","3",4,1,1,0,0,"Crashed after the pilot experienced spatial disorientation in a whiteout."
"1969/03/16","Maracaibo, Zulia, Venezuela","Venezolana Internacional de Aviacion","742","Maracaibo - Miami","McDonnell Douglas DC-9-32","YV-C-AVD","47243/448",7,1,7,1,71,"Seconds after becoming airborne, the aircraft struck electrical power lines and crashed into houses in the La Trinidad section of the city. Takeoff calculations made from erroneous information. Faulty temperature sensor along the runway. San Francisco Giants pitcher Nestor Chavez, 22,killed."
