"1951/01/12","Ixopo, South Africa","United Airways",NULL,NULL,"de Havilland Dove 1","ZS-DDW","04017",1,2,1,2,0,"Broke up in turbulence."
"1951/01/13","Mt. Bukit, Besar,Thailand","Air Carriers",NULL,"Butterworth - Kota Bharu","Douglas DC-3","VR-HEP","15782/32530",7,3,7,3,0,"Crashed into Bukit Besar Mountain while en route."
"1951/01/14","Philadelphia, Pennsylvania","National Airlines","83","Newark - Philadelphia","Douglas DC-4-1009","N74685","43102",2,3,6,1,0,"The plane overshot the landing, ran into a ditch and caught fire. Pilot error in electing to land long, on a wet and snow covered runway instead of executing a missed approach."
"1951/01/16","Near Reardan, Washington","Northwest Orient Airlines","115","Minneapolis - Seattle","Martin 202","N93054","9144",7,3,7,3,0,"While cruising at 6,000 ft.,the aircraft when out of control and into a dive, hitting the ground at 340 mph.Officially the cause was never determined.Possible in-flight fire, explosion, structural failure or conrol system failure."
"1951/01/20","Huilyo, Peru","Military - TAM",NULL,NULL,"Douglas DC-3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1951/01/27","Near Civitavecchia, Italy","Alitalia",NULL,"Paris - Rome","Savoia Marchetti SM-95","I-DALO","10",1,5,1,4,0,"The aircraft plunged to the ground from 6,500 feet after being struck by lightning. Lightning ignited a mixture of air and fuel fumes in the fuel tank."
"1951/01/28","Near An tung, Taiwan","Military -Royal Air Force",NULL,"Hong Kong - Iwakuni, Japan","Short Sunderland 9 (flying boat)","PP107",NULL,1,5,1,5,0,"Crashed into mountainous terrain while en route. Most likely weather related."
"1951/01/31","Off Hafnarfjorour, Iceland","Icelandair",NULL,"Vestmannaeyar Island - Reykjavík","Douglas DC-3","TF-ISG","12482",1,3,1,3,0,"Crashed into the sea 2.5 miles north of the airport after a second landing attempt in snow. The first attempt was aborted because the runway lights were not visible. The crew attempted a second landing but contact was lost with the aircraft. Wreckage was found in the ocean 10 miles from the airport."
"1951/02/01","Off Terceira, Portugal","Military - Portuguese Air Force",NULL,NULL,"Douglas C-54","282",NULL,NULL,NULL,NULL,NULL,0,"Ditched in the ocean while on approach."
"1951/02/03","Near Mt. Cameroun, Buea, Nigeria","Air France",NULL,"Douala - Niamey","Douglas DC-4","F-BBDO","42992",2,6,2,6,0,"Crashed into a mountain at 8,500 feet. Navigation error. Incorrect procedures followed by crew. The crew followed a different and inaccurate course."
"1951/02/14","Yali, Colombia","Lineas Aéreas Nacionales",NULL,NULL,"Curtiss C-46A","HK-333",NULL,0,2,0,2,0,"Cargo plane."
"1951/03/02","Sioux City, Iowa","Mid Continent Airlines","16","Kansas City, MO - Omaha, NB - Sioux City, Iowa","Douglas DC-3","N19928","7400",2,4,1,3,0,"After a missed ILS approach , the pilot stalled the plane and crashed in poor weather conditions. A stall during a left turn too close to the ground to effect a recovery. Pilot error."
"1951/03/11","Mt. Butler, Hong Kong","Pacific Overseas Airways",NULL,NULL,"Douglas DC-4","HS-POS","10396",2,4,2,4,0,"Crashed into hills shortly after takeoff. Crew error. The pilot taking off under VFR, lost visual contact with the ground and attempted to return to IFR procedure too late to avoid the hills. The aircraft was named City of Ayudhya."
"1951/03/21","Corozal, Colombia","LANSA",NULL,NULL,"Douglas C-47","HK-315","9073",2,3,2,3,0,"Crashed while on a flight to Cartagena."
"1951/03/22","Off Florianopolis, Brazil","Cruzeiro",NULL,NULL,"Douglas DC-3","PP-CCX","7341",1,4,3,0,0,"The No. 2 engine failed on a go-around in reduced visibility and rain and the aircraft crashed into the ocean."
"1951/03/23","Over the North Atlantic","Military - U.S. Air Force",NULL,"Loring AFB - Lakeheath AFB","Douglas C-124A Globemaster","49-0244","43173",4,5,4,5,0,"The aircraft may have suffered an catastrophic explosion and crashed into the sea approximately 450 miles west of Limerick, Ireland. Early report of life rafts and survivors turned out to be incorrect. Cause unknown."
"1951/03/26","Rio Grande, Argentina","Aerolineas Argentinas",NULL,"Ushuaia - Buenos Aires","Douglas DC-3","LV-ACY","12291",1,4,8,3,2,"Crashed shortly after takeoff."
"1951/03/27","Manchester, England","Air Transport Charter",NULL,"Manchester - Belfast","Douglas C-47A-75-DL Dakota 3","G-AJVZ","19361",0,3,0,2,0,"The inability of the aircraft to gain height shortly after becoming airborne, due to loss of engine power caused by ice formation in the carburetor intakes attributable to the captains failure to make use of the heat controls."
"1951/04/02","Bogota, Colombia","AVIANCA",NULL,NULL,"Douglas DC-3","HK-142","1957",2,2,2,2,0,NULL
"1951/04/06","Refugio Pass, near Santa Barbara, California","Southwest Airways","7","Santa Maria - Santa Barbara - Oxnard - Los Angeles","Douglas DC-3","N63439","20229",1,3,1,3,0,"The plane crashed into the north slope of Santa Ynez peak, 23 miles northwest of Santa Barbara, in poor weather. Failure of the crew to maintain minimum altitude for the route being flown for reasons unknown."
"1951/04/08","Near Charleston, West Virginia","Military - U.S. Air Force",NULL,"Godman AFB - Charleston, WV","Douglas C-47B-DK","43-48298","25559",1,3,1,3,0,"The aircraft crashed into a wooded area, 8 miles NE of Charlston, after making a final turn to land at Kanawha County Airport. Both wings were sheared off and the aircraft burst into flames."
"1951/04/09","Cape dArguilar, Hong Kong","Siamese Airways",NULL,"Bangkok - Hong Kong","Douglas DC-3","HS-SAE",NULL,1,5,1,5,0,"The pilot lost control of the aircraft while attempting too steep a turn and toolow a speed while making an approach at night in dense fog and rain and struck the ground."
"1951/04/25","Key West, Florida","Cubana de Aviacion / Military -US Navy","493","Miami - Havana","Douglas DC-4 /Beechcraft SMB-1","CU-T188/39939","10368",3,9,3,9,0,"The plane, on a flight from Miami to Cuba, collided with a US Navy Beechcraft at 4,000 feet. Thirty-nine killed on the DC-4, four killed on the Beechcraft.Failure of both crews to maintain sufficient vigilance under VFR conditions to prevent a collision."
"1951/04/28","Fort Wayne, Indiana","United Air Lines","129","Cleveland - Fort Wayne - South Bend - Chicago","Douglas DC-3","N16088","1927",8,3,8,3,0,"The aircraft crashed after being caught in a squall line with 65-85 mph winds and heavy rain. Windshear. The severe downdraft encountered which caused the aircraft to strike the ground in a near level attitude."
"1951/05/06","Near Albuquerque, New Mexico","Military - U.S. Air Force",NULL,NULL,"Convair B-36D","49-2660",NULL,0,2,0,2,0,"The aircraft crashed while attempting to land at Kirtland AFB in gusty winds. The pilot appeared to have difficulty keeping the wings level. The plane crossed the threshold left of the center line. When the pilot corrected, the right starboard jet pod and No. 6 propeller struck the runway. The pilot attempted a go-around with the No.6 engine afire but crashed to earth bursting into flames."
"1951/05/08","Bordeaux, France","Hunting Air Travel",NULL,"Bordeaux - Bovingdon","Vickers 639 Viking 1","G-AHPD","134",2,5,0,2,0,"No. 1 engine failed shortly after taking off.Altitude could not be maintained and an emergency belly landing was made in a field. The disconnecting of the articulated control rod of the propeller governor due to the lack of a split pin on the governor spindle and to the nut of the ball-joint of the control spindle having been unscrewed by force."
"1951/05/18","Rancharia,Brazil","VASP",NULL,"Santa Cruz de Rio Prado - Presidente Prudent","Douglas DC-3","PP-SPL","17011/34274",3,3,3,3,0,"Hit a mountain in fog. Pilots decision to fly VFR in unfavorable weather conditions."
"1951/06/03","New Boston, Texas","Military - U.S. Air Force",NULL,NULL,"Fairchild C-82",NULL,NULL,0,1,0,1,0,"Struck by lightning and crashed."
