"1986/01/18","Near Peten, Guatemala","Aerovias de Guatemala SA",NULL,"Guatemala City - Flores","Sud-AviationCaravelle VI-N","HC-BAE","040",8,6,8,6,0,"After initiating an overshoot and attempting to land for a second time, the plane crashed into a hilly area in the jungle. There were low lying clouds in the area."
"1986/01/21","Ellendale, Minnesota","Air Taxi",NULL,NULL,"Bell 296B","N1498W","425",2,1,2,1,0,"The purpose of the flight was to take a news crew to a location to cover a story. The news crew had attempted to hire another helicopter, but that operator refused due to forecast low visibility. This pilot, however, agreed to fly. Although he was certified for instrument flight in airplanes, the pilot was not qualified for instrument flight in helicopters, nor was the helicopter certified for instrument flight. The helicopter crashed & burned approximately 100 from the highway near a power line crossing. Impact occurred while the helicopter was in a shallow descent, heading away from the highway & parallel with the power line. Continued VFR flight into IMC. Overconfidence in personal ability."
"1986/01/28","Sao Paulo, Brazil","VASP",NULL,"Sao Paulo - Belo Horizonte","Boeing B-737-2A1","PP-SME","20096/190",6,5,1,0,0,"The crew accidently tried to take off from a taxiway. The takeoff was aborted but the aircraft overran the runway and collided with a embankment and broke in two. There was heavy fog in the area."
"1986/01/29","Las Lomitas, Mexico","Aerocalifornia",NULL,"Villa Constitucion - Los Mochis","Douglas DC-3A-178","XA-IOR","1547",1,3,1,3,0,"The plane tried to land at Los Mochis but had to divert to Las Lomitas because of fog. The airport was not approved for commercial flights and the plane crashed into a hill near the airport while attempting to land."
"1986/02/05","Kasongo, Zaire","GLM Aviation",NULL,NULL,"Lockheed L-188AF Electra","9Q-CWT","1045",1,4,2,0,0,"Crashed while attempting to make a forced landing."
"1986/02/16","Off Makung, Taiwan","China Airlines (Taiwan)",NULL,"Taipei - Makung","Boeing B-737-281","B-1870","20226/168",6,7,6,7,0,"The aircraft crashed into the sea during an attempted go-around after a missed landing attempt due to a burst nose gear tire."
"1986/03/02","Near Bugulma, Russia","Aeroflot",NULL,"Cheboksary - Bugulma","Antonov AN-24B","CCCP-46423","07304108",3,4,3,4,0,"The aircraft entered a left bank and turn, stalled and crashed 5 miles short of the runway. Failure of the autofeather sensor circuit breaker caused propellers to feather."
"1986/03/03","Bern, Switzerland","Taxair",NULL,NULL,"Cessna 425 Conquest","HB-LLS",NULL,7,1,7,1,0,NULL
"1986/03/13","Alpena, Michigan","Simmons Airlines","1746","Detroit, MI - Alpena, MI","Embraer 110P1 Bandeirante","N1356P","110370",7,2,2,1,0,"After a missed approach due to bad weather, the plane was cleared for an ILS approach but crashed in a wooded area, short of the runway. The flight crews continued descent of the airplane below the glideslope and through the published decision height without obtaining visual reference of the runway for undetermined reasons."
"1986/03/20","Near Naha, Indonesia","Merpati Nusantara Airlines",NULL,NULL,"CASA 212 Aviocar 100","PK-NCF","108/15N",1,2,0,2,0,"Crashed into high ground at 1, 900 ft. while flying IFR in rain."
"1986/03/22","Jammuin, India","Military - Indian Air Force",NULL,NULL,"Antonov An-32",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
"1986/03/24","Goose Bay, Newfoundland, Canada","Goose Bay Air Services",NULL,"Snegamook Lake - Goose Bay","de Havilland Canada DHC-3 Otter","C-FAGM","400",4,1,3,1,0,"A fatigue initiated crack in the number nine cylinder head caused the engine to run rough and lose power. While the pilot was manoeuvring for the precautionary landing in whiteout conditions, the aircraft crashed. At impact, the fuel cells ruptured, and a fire erupted which destroyed the aircraft."
"1986/03/25","Omsk, Soviet Union","Ministerstvo Obshchestvo Mashinostroyeniya",NULL,NULL,"Antonov An-12AP","CCCP-11795","1400103",3,6,3,6,0,"Undershot the runway, overturned and caught fire."
"1986/03/27","Bangui, Central African Republic","Military - French Air Force",NULL,NULL,"Sepecat Jaguar A",NULL,NULL,0,0,0,0,35,"The jet fighter crashed into a school shortly after taking off after experiencing engine failure."
"1986/03/30","Near Pemba, Mozambique","Military - Mozambique Air Force",NULL,"Pemba - Maputo","Antonov AN-26","042",NULL,5,3,4,3,0,"The aircraft crashed while making an emergency return to the airfield after experiencing engine failure on takeoff."
"1986/03/31","Maravatio, Mexico","Mexicana","940","Mexico City - Puerto Vallarta","Boeing B-727-264","XA-MEM","22414/1748",1,8,1,8,0,"While climbing through 29,000 feet, an overheated tire exploded in the wheel well after takeoff and damaged the hydraulic and electrical systems of the aircraft. The plane lost control and crashed. The tire had been serviced with air rather than nitrogen. The air, under high temperature and pressure, resulted in a chemical reaction within the tire itself which led to a explosion of the tire."
"1986/04/02","Near Athens, Greece","Trans World Airlines","840","Rome - Athens","Boeing B-727","N54340","20845/1066",NULL,NULL,NULL,NULL,0,"Detonation of a explosive device in the passenger compartment causing four passengers to be sucked out.The plane landed safely at Athens. The plastic explosive was left under a seat by a woman carrying a Lebanese passport."
"1986/04/02","Near Magdalena, New Mexico","Military - U.S. Air Force",NULL,NULL,"Lockheed HC-130P Hercules","66-0211","4161",0,1,0,1,0,"Lost a wing in heavy turbulence at low altitude."
"1986/04/27","Near Saravena, Colombia","ACES Colombia",NULL,"Bogota - Saravena","de Havilland Canada DHC-6 Twin Otter 300","HK-2761","780",1,2,1,2,0,"Crashed into a 8,500 ft. mountain in poor weather."
"1986/05/01","San Salvador, El Salvador","Military - El Salvador Air Force",NULL,"San Salvador - Panama City","Douglas DC-6","FAS-302","45078",3,4,3,4,0,"Crashed into a hill following an engine fire."
"1986/05/03","Near Taipei, Taiwan","Military - Republic of China Air Force",NULL,NULL,"Bell UH-1H / Bell UH-1H (helicopters)",NULL,NULL,NULL,NULL,NULL,NULL,0,"Both helicopters crashed into a rice paddy after experiencing a mid-air collision."
