"1976/01/01","Near Al Qaysumah, Saudi Arabia","Middle East Airlines","438","Beirut - Dubai","Boeing B-720B-023B","OD-AFT","18020/165",6,1,6,1,0,"The aircraft broke-up at FL 370 and crashed in the desert. Detonation of an explosive device in the forward cargo compartment."
"1976/01/03","Moscow, Russia","Aeroflot","2003","Moscow - Vnukovo","Tupolev TU-124","CCCP-45036","3351001",5,5,5,5,1,"After taking off the plane entered clouds. Both artificial horizons failed. The plane rolled to the leftuntil it reached an angle of 95 degrees, descended and crashed."
"1976/01/03","Anchorage, Alaska","Winship Air",NULL,"Anchorage, AK - Deadhorse, AK","Lear Jet 24A","N651LJ","125",4,2,4,2,0,"Crashed short of the runway in fog. The pilot descended below published minimums because of low fuel.Inadequate preflight planning. Improper IFR operation."
"1976/01/06","Grants, New Mexico","Orlando Airways - Air Taxi",NULL,"Albuquerque, NM - Gallup, NM","Piper PA-23","N5258Y",NULL,3,1,3,1,0,"Crashed in snow showers and low visibility."
"1976/01/08","Mactan Island, Philippines","Philippine Aerotransport",NULL,NULL,"Britten-Norman BN-2A-21 Islander","RP-C2135","439",6,1,6,1,0,NULL
"1976/01/15","Orofino, Idaho","Green Acres - Air Taxi",NULL,"Butte, MT - Kooskia, ID","Bellanca 17-30","N7385V",NULL,2,1,2,1,0,"Struck trees in mountainous area in rain and low visibility at 5,700 ft. north of proposed route.Continued VFR flight into adverse weather."
"1976/01/15","Near Bogota, Colombia","Taxi Aereo el Venado",NULL,"Bogota - La Macarene","Douglas C-54A","HK-172","10280",1,3,1,3,0,"Hit an 11,620 ft. mountain in poor weather."
"1976/01/18","Near San Borja, Bolivia","Frigorifico Maniqui",NULL,NULL,"Douglas C-47","CP- 573","4682",7,3,4,3,0,"The plane was forced to return to San Borja after the No.2 engine failed.After crossing the runway the plane crashed into trees 1.2 miles past the end of the runway. Malfunction or failure of the No. 2 engine, landing gear malfunction and an improper landing procedure."
"1976/01/20","Near Loja, Ecuador","TAME",NULL,"Loja - Guayaquil","Hawker Siddeley HS-748-246","FAE-683","1683",3,6,2,6,0,"The aircraft lost altitude and the right wing struck trees as the plane crashed in the Chillacocha mountain range at 9.000 ft. while en route."
"1976/01/21","Near Shanghai, China","CAAC",NULL,"Guangzhou - Changsha","Antonov AN-24","B-492",NULL,NULL,NULL,NULL,NULL,0,"Crashed during the approach."
"1976/01/22","Chapeco, Brazil","Transbrasil",NULL,NULL,"Embraer 110C Bandeirante","PT-TBD","110011",9,2,7,2,0,"Crashed during takeoff."
"1976/01/30","Frunze, Kyrgyzstan","Aeroflot",NULL,"Training","Ilyushin IL-18V","CCCP-75558","184007505",0,6,0,6,0,"The crew was practicing dual engine failure with No. 3 and 4 engines shut down. The airplane lost control when the captain attempted a go-around and the No. 3 engine failed to relight. The propeller caused strong drag and the aircraft rolled and impacted the ground."
"1976/02/03","Lafayette, Louisiana","Falcon Airways - Air Taxi",NULL,"Lafayette, LA - Patterson, LA","BeechcraftC-45H","N3329G",NULL,1,1,1,1,0,"After the plane took off, cargo shifted causing the plane to enter a layer of fog and crash into a swamp. Improperly loaded cargo."
"1976/02/04","Off Santa Maria, Colombia","LAC Colombia",NULL,"Santa Maria - Curacao","Douglas DC-6A","HK-1389","43519/221",0,3,0,3,0,"The cargo plane crashed into the ocean. Engine failure."
"1976/02/06","Madrid, Spain","Military - U.S. Air Force",NULL,"Mildenhall, England - Torrejon AFB","Boeing KC-135A","60-0368","18143/482",0,7,0,7,0,"Crashed and burned while attempting to land."
"1976/02/08","Van Nuys, California","Mercer Airlines",NULL,"Burbank - Ontario","Douglas DC-6","N901MA","36326",1,5,1,2,0,"The aircraft took off from Burbank when a propeller blade separated, causing an engine failure. The aircraft circled back to the airport and attempted an emergency landing but upon touchdown the plane’s speed was too great. As a result, the landing was aborted and the flight crew opted to divert to nearby Van Nuys Airport. While en route, a second engine failed and the aircraft crashed onto the Woodley Golf Course one mile short of the runway at Van Nuys. The aircraft plowed into a small unoccupied building and came to rest against a portable bungalow."
