"1975/01/03","Moscow, Russia","Aeroflot",NULL,NULL,"Tupolev TU-124","CCCP-45037","351002",NULL,NULL,NULL,NULL,0,"Crashed shortly after taking off."
"1975/01/03","Near Nha Trang, Vietnam","Air America",NULL,"Da Lat - Nha Trang","Fairchild C-123K","ST-1","20074",6,3,6,3,0,"Shot down with a SAM missile."
"1975/01/05","Palmer, Washington","Richland Flying Service - Air Taxii",NULL,"Richland, WA- Seattle, WA","Cessna TU206D","N71972",NULL,2,2,2,1,0,"Unable to maintain altitude and crashed into trees. Icing conditons. Airfame icing."
"1975/01/06","Sierra del Aconquija, Argentina","Military - Argentine Navy",NULL,NULL,"de Havilland Canada DHC-6 Twin Otter 200","AE-259","140",9,3,9,3,0,"Flew into the side of a mountain in poor weather conditons."
"1975/01/08","Near Doncello, Colombia","SATENA",NULL,"San Vicente del Caguan - Florencia","Douglas DC-3","FAC-688",NULL,1,4,1,4,0,"Crashed and burned in mountains while en route. Improper flight planning by proceeding in mountainous terrain during adverse weather conditions which had reduced visibility along the route."
"1975/01/09","Whittier, California","Golden West Airlines / Private","261","Ontario - Los Angeles","de Hav Can. DHC-6 Tw Otter 100/ Cessna","N6383","83",1,4,1,4,0,"Midair collision between a DHC-6 and a Cessna 150 at 2,200 feet while approaching Ontario Airport. Twelve aboard the Otterand two aboard the Cessna killed. The failure of both flight crews to see the other aircraft in sufficient time to initiate evasive action. This was because of the position of the sun, the closure angle of the aircraft and the necessity of the Twin Otters flight crew to acquire visual contact with radar reported traffic directly ahead of them."
"1975/01/13","Juneau, Alaska","Channel Flying Service - Air Taxi",NULL,"Juneau, AK - Return","de Havilland DHC-2","N1944",NULL,4,1,4,1,0,"The aircraft disappeared after attempting to return to Juneau. Not found. Probable cause unknown."
"1975/01/15","Budapest, Hunary","Malev Hungarian Airlines",NULL,"Berlin - Budapest","Ilyushin IL-18V","HA-MOH","184007104",0,9,0,9,0,"The aircraft crashed into the ground 1,360 meters past the runway threshold and 120 meters to the left of the center line while attempting to land at Ferihegy airport. Poor weather, fog, nightime conditions, lack of crew coordination and possible spatial disorientation contributed to the accident."
"1975/01/16","Xam Neua, Laos","Aeroflot",NULL,NULL,"Antonov AN-12",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
"1975/01/30","Istanbul, Turkey","Turkish Airlines (THY)",NULL,"Izmir - Istanbul","Fokker F-28 Fellowship 1000","TC-JAP","11058",3,4,3,4,0,"After an electrical failure at the airport the aircraft initiated a go-around. Because another aircraft was about to take off, an extended downwind leg was flown. The aircraft crashed into the Sea ofMarmara while in the process of making the second approach."
