"1990/01/02","Java Sea, Indonesia","Pelita Air Service",NULL,"Palambang and Jakarta","CASA 212 Aviocar 200","PK-PCM","217/57N",1,3,7,2,0,"Ditched into the Java Sea after experiencing mechanical problems with the right engine and being unable to maintain altitude. The crew shut down the engine and feathered the propeller but could not maintain altitude despite jettisoning luggage out of the aircraft."
"1990/01/13","Near Pervouralsk, Russia","Aeroflot",NULL,"Tyumen - Ufa","Tupolev TU-134A","CCCP-65951","2351703",6,6,2,4,0,"A fire in the rear cargo hold and fire warning in both engines forced the plane to crash land in a snow laden field. The plane broke up after striking irrigation equipment. Short circuit in the electrical wiring."
"1990/01/15","Pico Blanco, Costa Rica","SANSA","032","San Jose - Palmar Sur","CASA 212 Aviocar 200","TI-SAB","163",2,3,2,3,0,"Crashed about 4,500 feet up on 7,250 ft. Pico Blanco Mountain, 10 miles southwest of San Jose, five minutes after taking off in a driving rainstorm. Continued VFR flight into IFR condtions.The aircraft was notequipped with a GWPS."
"1990/01/17","Near Leadville, Colorado","Federal Express","824","Denver - Montrose","Cessna 208A Caravan I Cargomaster","N835FE","208-00091",0,1,0,1,0,"The cargo plane crashed into a 14,200 ft. Mount Massive 50 feet below the summitwhile en route. Diversion of the pilots attention, resulting in an in flight collision with terrain during normal cruise flight."
"1990/01/18","Ansonia, Ohio","Aeroflite Services",NULL,"Detroit, MI - Louisville, KY","Learjet 23","N331DP","23-067",0,2,0,2,0,"Twenty minutes after taking offthe crew began to display signs of incapacitation. Twenty minutes later the plane went into a steep dive and crashed to the ground. The flight crew became incapacitated for undetermined reasons and lost control of the airplane."
"1990/01/23","Near Caracas, Venezuela","Military - Venezuelan Navy","-","Caracas - Puerto Ayancucho","CASA 212-200 Aviocar","ARV-0210","268",2,3,2,3,0,"Crashed into El Junquito Hill 5 minutes after taking off and burned. Most likely cause was reduced visibility, rain and low overcast."
"1990/01/25","Cove Neck, New York","AVIANCA","052","Medellin - New York City","Boeing B-707-321B","HK 2016","19276/592",1,9,6,8,0,"The aircraft was put in a series of extended holding patterns as it approached New York.The crew informed ATC they were running out of fuel but did not declare an emergency and were cleared to land. After a missed approach and duringa go-around, the plane ran out of fuel and crashed in a wooded area. The captain speaking very little English and communicating through the first officer, at no time declared an emergency. The first officer used the term we need priority several times, rather than declaring an emergency. The ATC did not realize the peril of the aircraft. Failure of the crew to properly communicate the emergency situation to the ATC. Although blame was placed squarely on the crew there are several reasons why ATC should havetaken some responsibility for the accident. ATC was trying to land too many planes at once given the weather and number of missed approaches and aborted landing that were taking place. The plane was put in an extended holding pattern on three different occasions. The crew was not told of wind shear below 500 ft. which led to the aborted landing attempt. The plane was passed between three different controllers as it came out of its holding pattern to land. Each time the crew had to repeat their fuel situation.The crew did say we are running out of fuel numerous times only to be taken on a wide circling pattern after the first attempt at landing was aborted. Although the major blame was placed on the crew, in the end, the FAA paid 40% of compensations to the passengers families."
"1990/01/25","Mt Rijani, Lombok Island, Indonesia","Airfast Services",NULL,"Ujung Pandang - Selaparang","Hawker Siddeley HS-748-2A","PK-OBW","1567",1,3,1,3,0,"Crashed into Mt. Ringani after being diverted en route to Denpasair, Bali, due to bad weather."
"1990/01/26","Zavkhan, Mongolia","MIAT - Mongolian Airlines",NULL,NULL,"Antonov AN-26V"," BNMAU-10208"," 57310208",NULL,NULL,NULL,NULL,0,NULL
"1990/01/27","Near Kinkala, Congo","Military - Congolese Air Force",NULL,"Pointe-Noire - Brazzaville","Nord 262C-66","TN-230","103",2,5,2,5,0,"Rain and high winds caused the aircraft to crash 50 miles from its destination of Brazzaville."
"1990/01/29","Burlington, Vermont","Airborne Express",NULL,"Burlington, VT - Albany, NY","Cessna 208B Caravan I","N4688B","208B-0169",1,1,1,1,0,"In light snow, the cargo plane was unable to gain altitude and crashed into trees. The failure of the pilot to de-ice the airplane prior to departure, and his decision to make the takeoff at a weight that exceeded both the maximum structural takeoff weight and the reduced takeoff weight allowed for icing conditions resulting in an inadvertent stall."
"1990/01/29","Plattsburgh, New York","Wiggins Airways",NULL,"Plattsburgh - Syracuse","Cessna 208B Caravan I Super Cargomaster","N854FE","208B-0172",0,1,0,1,0,"The cargo plane took off at night in snow was unable to gain altitude, make a steep descent and crashed into trees. Loss of control in-flight after the airplane stalled during climbout. The stall resulted from a loss of lift due to a contaminated wing surface. Contributing to the accident was the failure of the pilot to de-ice the aircraft prior to departure."
"1990/02/05","Near Ibague, Colombia","Helicopteros Nacionales de Colombia",NULL,"Bogota via Neiva - Ibague","Grumman G-159 Gulfstream I","HK-3315X","024",1,4,1,4,0,"Struck Mt. El Saluda at 5,000 ft., near Image, after announcing a go-around with intentions of diverting to their alternate."
"1990/02/12","Bauru, Brazil","TAM (Brazil)",NULL,"San Palo - Bauru - Aracatuba","Fokker 27 Friendship 200","PT-LCG","10206",3,4,1,1,2,"Crashed after an aborted landing following landingtoo fast and 2/3rds down the runway. The pilot attempted a go-around, became airborne but stalled and crashed into houses and a car killing two people."
"1990/02/14","Near Bangalore, India","Indian Airlines","605","Bombay - Bangalore","Airbus A320-231","VT-EPN","079",1,7,8,5,0,"On final approach, the aircraft descended below the normal approach profile until it hit the ground 2,300 ft. short and 200 ft. to the right of the runway centerline. The co-pilots (in this case check captains) flight director was left in the Open Descent Idle Mode instead of the Vertical Speed Mode, the prescribed setting for an approach and landing.The aircraft could not maintain the correct flight path at idle power. Failure of the crew to realize the gravity of the situation and respond immediately towards proper action of moving the throttles, even after the radio altitude call-outs."
"1990/02/17","Near Ngwerere, Zambia","Military - Zambian Air Force",NULL,"Mbala - Likouala","DHC-5 Buffalo","AF316","66",2,5,2,5,0,"Suddenly dove into a field as it prepared to land at Likouala."
"1990/02/27","Denver, Colorado","Federal Express",NULL,"Aspen - Denver","Cessna 208A Caravan I Cargomaster","N820FE","208-00043",0,1,0,1,0,"While on an ILS approach, the cargo plane encountered icing conditions. Subsequently it entered a steep descent and crashed short of the runway. The accumulation of structural ice and subsequent stalling of the aircraft. The icing condition was a related factor."
"1990/03/01","Near Meerut, India","Military - Indian Air Force",NULL,NULL,"MiG-23",NULL,NULL,0,1,0,0,50,"After the pilot ejected safely, the aircraft crashed into two trucks killing 50 people on the ground."
"1990/03/08","Off Miami, Florida","Sinquanon Management - Air Taxi",NULL,NULL,"Aerospatiale 350D","N5778W","1394",2,1,2,0,0,"The pilot of the helicopter heard a loud noise followed by loss of engine power. He entered an autorotation, deployed emergency floats and successfully landed on the water. However, a wave turned the helicopter over.All successfully got out of the aircraft but one passenger died from drowning 8 hours later and the other 15 hours later. Fatigue failure of an engine turbine blade, which resulted in a loss of power. Rough ocean water in the emergency landing area was a related factor."
