"2002/01/01","Hollywood, Florida","Air Taxi - Air Taxi Inc.","-",NULL,"Piper PA-31-250","N3525Y","31-7952127",4,1,1,0,0,"The pilot declared an emergency and ditched into Atlantic Ocean, 300 yards off Dania Beach in 15 feet of water. The pilots inadequate planning for a Title 14 CFR Part 135 on-demand air taxi flight, and his failure to refuel the airplane, which resulted in fuel exhaustion while en route over the Atlantic Ocean, a power off glide, and ditching in the ocean."
"2002/01/04","Birmingham, England","Agco Corp",NULL,"Birmingham, England - Bangor, MA","Canadair CL-604"," N90AG","5414",3,2,3,2,0,"After taking off, banked to the left, wing contacted ground, a fire erupted and the aircraft broke up. Failure of the crew to de-ice the wings before takeoff. Possible impairment of crew performance by the combined effects of a non-prescription drug, jet-lag and fatigue were also considered factors."
"2002/01/09","Shamsi AFB, Pakistan","Military - U.S. Air Force",NULL,"Jacobabad - Shamsi","Lockheed Hercules KC-130R","160021","4702",0,7,0,7,0,"While on approach the aircraft struck a hill a few hundred feet short of runway in poor weather."
"2002/01/14","Bilbao, Spain","Ibertrans Aérea","1278","Madrid - Bilbao","Embraer EMB-120 Brasilia","EC-GTJ","120-024",0,3,0,3,0,"While descending, the cargo plane struck Mount Santa Maria Vieja, 35 km from the airport in fog and poor visibility."
"2002/01/15","Chilpancingo, Mexico","Procuraduría General de la República",NULL,"Mexico City - Chilpancingo","de Havilland DHC-6 Twin Otter 300","XC-FIT","752",1,2,5,0,0,"During a landing attempt at Chilpancingo, the aircraft left the runway, struck a concrete perimeter wall, overturned and burned. The government plane belonged to the General Office of the judge advocate."
"2002/01/16","Near Solo, Indonesia","Garuda Indonesia Airlines","421","Ampenan - Yogyakarta - Jakarta","Boeing B-737-3Q8","PK-GWA","24403/1706",5,8,0,1,0,"The aircraft suffered a flame out of both engines in torrential rains while on approachto Yogyakarta. The crew made an emergency landing in the Bengawan Solo River, in shallow water. The plane circled several times before diving in a steep course towards the river. The planes left wing struck a river bank before it plunged into the water. A flight attendant drowned in the shallow water when she jumped from the plane."
"2002/01/17","Near La Bonita, Ecuador","Petroproducción",NULL,"Quito - Lago Agrio","Fairchild FH-227E","HC-AYM","511",2,5,2,5,0,"The plane crashed into del cerro El Tigre mountain in the jungles of the Amazon at an elevation of 14,700 ft.The 35 minute flight was transporting oil workers to a remote oil field."
"2002/01/19","Near Milford Sound, New Zealand","Air Fiordland","-","Te Anau- Milford Sound","Cessna 207 Skywagon","ZK-SEV","20700204",5,1,5,1,0,"The sightseeing plane hit a mountainside atan elevation of 4,500 ft.,200 ft. below the summit. The weather was clear at the time of the accident."
"2002/01/27","Near Luena, Angola","Military - AngolanAir Force","-",NULL,"Antonov AN-12","T-304","A12244",3,6,3,2,0,"Crashed 2km short of the runwayfrom the Luena Airport while attempting to land in heavy rain."
"2002/01/28","Near Ipiales, Colombia","TAME","120","Quito -Tulcán - Cali","Boeing B-727-134","HC-BLF","19692/498",8,9,8,9,0,"The airliner crashed into the fogbound 15,721 ft. Nevado de Cumbal volcano, in the Andes mountains, near the Ecuador / Colombian border. Air traffic control lost contact with the plane as it circled into Colombian territory to maneuver around snow capped mountain peaks and return to the Ecuadorian border city of Tulcán. The pilots decision to initiate and continue the flight towards Tulcán Airport while below minimum meteorological conditions established in the companys standard operating procedure.Inadequate navigation and operation of the aircraft by the pilot in command consistent with entering the holding pattern at the Tulcán NDB with a velocity of 230 knots indicated and with a bank angle of 15 degrees, exceeding the maximum limit of 180 knots stipulated throughout the procedure, and using a bank angle inferior to the recommended 25 to 30 degrees, thereby departing… holding pattern obstacle protection, leading to a collision against the Cumbal Volcano."
