"1974/01/01","Near Turin, Italy","Itavia",NULL,"Bologna - Torino","Fokker F-28 Fellowship 1000","I-TIDE","11015",3,4,3,3,0,"Crashed 2 miles short of the runway during an approach in fog and heavy rain."
"1974/01/06","Unduavi, Bolivia","Servicios Aéreos Boliviano",NULL,"San Borja - La Paz","Curtiss C-46F","CP-990","22490",1,3,1,3,0,"The cargo plane hit a mountain en route."
"1974/01/06","Johnstown, Pennsylvania","Air East",NULL,"Pittsburgh, PA - Johnstown, PA","Beechcraft 99A","N125AE","U-125",1,2,1,1,0,"Crashed short of the runway.Failed to maintain flying speed. Improper IFR operation. Premature descent below safe approach slope for reasons undetermined."
"1974/01/06","Mukachevo, Ukraine","Aeroflot","H-75","Ivano-Frankovsk, Ukraine - Uzhgorod, Ukraine","Antonov AN-24V","CCCP-46357","77303405",1,6,1,6,0,"The plane dove into the ground 100 meters behind the outer marker while on approach.Icing of the horizontal stabilizer."
"1974/01/09","Near Nevia, Colombia","SATENA",NULL,"Florencia - Bogota","Hawker Siddeley HS 748-260","FAC-1103","1704",2,3,2,3,0,"The domestic flight crashed into a mountain while en route to Bogota. A fire broke out in the cabin soon after taking off."
"1974/01/10","La Paz, Bolivia","TAM (Bolivia)",NULL,"Santa Rose - La Paz","Douglas C-54","TAM-52",NULL,2,3,2,3,0,"The non-scheduled passenger flight crashed while en route to La Paz."
"1974/01/17","Cigorodo, Colombia","Cessnyca",NULL,NULL,"Douglas DC-3A","HK-1216","1905",1,3,1,3,0,"Crashed after climbing to cruising altitude."
"1974/01/25","Goldendale, Washington","Inland Aviation - Air Taxi",NULL,"Ephrata, WA - Portland, OR","Cessna 172L","N7888G",NULL,1,1,1,1,0,"Collided with trees at 5,600 ft. in sleet and freezing rain while en route. Continued VFR flight into adverse weather."
"1974/01/25","Rostov, USSR","Aeroflot",NULL,NULL,"Antonov An-24B","CCCP-46277","77303610",0,4,0,4,0,"On a positioning flight the aircraft crashed past the end of the runway. Failure of the artificial horizon."
"1974/01/26","Izmir, Turkey","Turkish Airlines (THY)",NULL,"Izmir - Istanbul","Fokker F-28 Fellowship 1000","TC-JAO","11057",6,5,6,4,0,"The plane yawed left, pitched nose down and crashed shortly after taking off. Icing. Frost on the wings along with over rotation resulted in a stall. Crew error."
"1974/01/27","S. Dominican Pueblo, New Mexico","Taos Airways - Air Taxi",NULL,"Taos, NM - Albuquerque, NM","Beechcraft J-35","N633Q",NULL,2,1,2,1,0,"Continued VFR flight into adverse weather. Crashed in snow while en route. Attempted to fly into icing conditions without anti-icing equipment or pitot heat.Pilot minimally instrument qualified."
"1974/01/28","Winger, Minnesota","Theif River Aviation - Air Taxi",NULL,"Thief River, MN - Owatonna, MN","Piper PA-28","N5290S",NULL,3,1,3,1,0,"Crashed in a steep nose down right wing low attitude in snow. Spatial disorientation. Continued VFR flight into adverse weather."
"1974/01/30","Pago Pago, American Samoa","Pan American World Airways","806","Auckland - Pago Pago","Boeing B-707-321B","N454PA","19376/661",9,1,8,1,0,"The aircraft crashed and burned while making ILS approach to Pago Pago International Airport. There was a failure of the crew to correct an excessive rate of descent causing the aircraft to fly into trees short of the runway. Windshear, sensory illusory, inadequate monitoring of flight instruments, and the failure of the crew to call out descent rate. Most aboard the aircraft were not injured by the crash but succumbed to fire and panic afterwards. The aircraft was named Clipper Raidant."
"1974/02/02","Near Honolulu, HI","Pan American World Airways",NULL,"San Francisco, CA - Honolulu, HI - Agana, Guam","Boeing B-747","N732PA","19638/3",2,1,1,0,0,"A 16 month old child was asphyxiated by a seat belt while unattended."
"1974/02/09","Near Souda, Crete","Military - West German Air Force",NULL,NULL,"Transall C-160D","50-63",NULL,3,5,3,5,0,"The twin-engine turboprop hit a mountain at an elevation of 5,000 ft. during an ILS approach."
"1974/02/10","Atlantic Ocean","North Cay Air - Air Taxi",NULL,"St. Croix, VI - St. Thomas, VI","Brittonnorman BN-2A6","N864JA",NULL,1,1,1,1,0,"Lost at sea. Never recovered."
"1974/02/22","Baltimore, Maryland","Delta Air Lines","523","Baltimore - Atlanta","Mc Donnell Dougals DC-9",NULL,NULL,1,5,0,1,0,"An out of work Pennsylvania salesman, Samuel Byck attempted to hijack Flight 523. His plans were to fly the plane into the White House and kill president Richard Nixon. He killed a security guard to get on board. He then shot and killed the copilot and seriously wounded the pilot. He was woundedby a security guard and soon after killed himself. The plane never left the ground."
"1974/02/23","San Francisco de Moxos,Bolivia","SAVCO",NULL,NULL,"Curtiss C-46A-45-CU","CP-1052","30195",4,3,4,3,0,"Severe turbulence possibly caused the failure of ropes securing cargo. The center of gravity shifted causing a loss of control. The wreckage was found 2 days later."
"1974/02/28","Near Mehrabad, Iran","Military - Imperial Iranian Air Force",NULL,NULL,"Lockheed C-130E Hercules","5-122","4393",0,1,0,1,0,NULL
"1974/03/03","Near Ermenonville, France","Turkish Airlines (THY)","981","Paris - London","McDonnell Douglas DC-10-10","TC-JAV","46704/29",3,1,3,1,0,"The aircraft crashed shortly after takeoff from Orly Airport in Paris, France. Climbing through FL110 the aircraft lost the rear cargo door, resulting in explosive decompression and damage to the cabin floor and control cables. The aircraft lost control and crashed in a forest at a high rate of speed. The service subcontractor and the flight engineer neglected to check the locking mechanism through a recently installed viewport to verify the door was latched properly. In addition, although a service bulletin stipulated that the locking pin should be extended, it was mistakenly shortened causing the latch to release after the cabin was pressurized. On June 12, 1972, an American Airlines DC-10 lost its cargo door shortly after taking off from Detroit ,Michigan. Using mainly engine thrust the crew was able to land safely. The cause was a defect in the latching mechanism on the door."
"1974/03/08","Hanoi, Vietnam","Pathet Lao Airlines",NULL,NULL,"Antonov An-24",NULL,NULL,1,3,1,3,0,"Fifiteen journalists aboard for an Asian tour."
"1974/03/11","Carson City, Nevada","Executive Air - Air Taxi",NULL,"Carson City, NV - San Jose, CA","Robertson 414","N8118Q",NULL,3,1,3,1,0,"Took off on a dark night, turned, climbed and struck a mountain. Pilot failed to follow approved procedures. Failed to see and avoid obstructions. Improper decision and planning."
"1974/03/13","Bishop, California","Sierra Pacific Airlines","802","Bishop - Burbank","Convair CV-440","N4819C","138",3,4,3,4,0,"The aircraft crashed into Poleta Ridge, in the foothills ofthe White Mountains at 6,100 ft.The Wolper Productions Inc. movie crew was being flown from Bishop to Burbank. The flight was being conducted under VFR conditions. It could not be determined why the crew did not maintain a safe distance from hazardous terrain."
"1974/03/15","Tehran, Iran","Sterling Airways",NULL,"Tehran - Kobenhavn","Aerospatiale Caravelle 10B3","OY-STK","266",9,4,1,0,0,"Collapse of right main landing gear while taxing ruptured the wing fuel tank causing a fire."
