"1972/01/06","Near Chetumal, Mexico","SAESA",NULL,"Chetumel - Merida","Hawker Siddeley HS-748-230 Srs. 2A","XA-SEV","1598",1,5,1,5,0,"The aircraft crashed following a fire onboard while en route."
"1972/01/07","Sierra de Atalayasa, Spain","Iberia Airlines","602","Valencia - Ibiza","Sud-Aviation Caravelle VI-R","EC-ATV","163",9,6,9,6,0,"The aircraft crashed into hill while attempting to land. Failure to maintain the minimum flight altitude during the final stages of the visual approach."
"1972/01/18","Chambers, Nebraska","Kime Flying Service - Air Taxi",NULL,"Omaha, NE - Hot Springs, SD","Piper PA-23","N4897P",NULL,2,1,2,1,0,"The pilot feathered the right engine for undetermined reasons, failed to maintain safe altitude and crashed into a telephone pole and wires."
"1972/01/21","Near Adana, Turkey","Turkish Airlines (THY)",NULL,"Damascus - Ankara","Mc Donnell Douglas DC-9-32","TC-JAC","47213/358",5,3,0,1,0,"After diverting to Adana because of pressurization problems, the aircraft hit the ground downwind on the second approach and caught fire."
"1972/01/21","Near Betania, Colombia","SATENA",NULL,"Medellin - Buenaventura","Douglas C-47","FAC-661",NULL,3,3,3,3,0,"The aircraft struck a mountain in rain and thunderstorms operating as a non-scheduled passenger airliner run by the military."
"1972/01/21","Near Funza, Colombia","Lineas Aéreas la Urraca",NULL,"Bogota - San Andres","Vickers Viscount 837","HK-1347","442",1,5,1,5,0,"Crashed shortly after leaving Bogota after an explosion aboard."
"1972/01/26","Near Srbská Kamenice, Czech Republic","JAT Yugoslav Airlines","JU 367","Stockholm - Belgrade","McDonnell Douglas DC-9-32","YU-AHT","47482/592",2,5,2,4,0,"The plane crashed after the detonation of a bomb in the forward cargo hold. A flight attendant,22 year old Vesna Vulovic, fell 33,330 feet in the tail section and although she broke both legs and was temporarily paralyzed from the waist down, she survived. She was in a coma for 27 days and it took 16 months for her to recover. The bomb was believed to be placed on the plane by a Croatian extremist group. On January 27, 1997, 25 years after the crash, Vesna Vulovic returned to the crash-site and was reunited with the firemen who pulled her from the wreckage and the medical team who looked after her in the hospital."
"1972/02/01","Near Tegal, Indonesia","Royal Air Laos/PENAS",NULL,NULL,"Douglas DC-6","XW-PEH","43126/132",6,3,5,1,0,"Due to a compass error the aircraft became lost and crashed during a forced landing due to fuel starvation."
"1972/02/04","Pha Khao, Laos","Air America",NULL,"Ban Xon - Pha Khao","de Havilland Canada C-7A Caribou","393","51",3,4,0,1,0,"Crashed while attempting to land. Overloaded"
"1972/02/04","BattleMountain, Nevada","Clarkes Thunder - Air Taxi",NULL,"Gallup, NM - Battle Mountain, NV","Beechcraft S35","N8933U",NULL,1,1,1,1,0,"Pilot flying too high and suffered hypoxia. Pilot had emphysema and advanced arteriosclerosis. No oxygen aboard the aircraft."
