"2007/01/01","Off Parepare, Indonesia","Adam Air","574","Surabaya, East Java - Manado, Indonesia","Boeing B-737-4Q8","PK-KKW","24070",9,6,9,6,0,"While flying at FL350 the airliner went missing between Surabaya and Manado in poor weather conditions after the pilot reported strong winds. Wreckage was found 5 miles south of Parepare. The accident was caused by the autopilot being accidentally disconnected. The two pilots had been trying to fix a problem with the planes navigation instruments when they disconnected the autopilot and lost control of the plane. Without the autopilot, the plane went out of control, listing to the right and pitching down. The IRS navigation system was repeatedly reported malfunctioning but was never repaired. This is what initially distracted the crew."
"2007/01/05","Matabwe, Tanzania","DJB Air Charter",NULL,"Dar es Salaam - Matabwe","Piper PA-31-310","5H-MUX","31-627",9,1,1,0,0,"The pilot attempted to land using full flaps and touched down about halfway down the runway. He aborted the landing and applied power to take off. The aircraft struck trees beyond the end of the runway. The airportis served by a 2,300 foot runway with a significant downslope on one end. The runway had been exposed to recent heavy rain."
"2007/01/09","Near Balad Air Base, Iraq","Moldovan Aeriantur-M Air Cargo",NULL,"Adana, Turkey - Balad Air Base, Iraq","Antonov 26B-100","ER-26068","11308",3,5,2,5,0,"The cargo plane crashed in fog while attempting to land for a second time at Balad Air Base. After the first attempt to land was aborted, the plane crashed 2.5km short of the runway.The plane was carrying Turkish construction workers."
"2007/01/09","Zapotlanejo, Mexico","Ameristar Jet Charter",NULL,"Laredo, TX - Guadalajara, Mexico","Learjet 24F","N444TW","348",0,2,0,2,0,"The cargo plane crashed and burst into flames in a rural hilly area about 15 miles from Miguel Hidalgo Airport, Guadalajara, Mexico."
"2007/01/12","Van Nuys, California","SunQuest Executive Air Charter",NULL,"Van Nuys - Long Beach","Cessna Citation 525","N77215","525-0149",0,2,0,2,0,"The business jet crashed about a half-mile north of a runway while attempting to take off for a positioning flight to Long Beach. The plane had an emergency on board and was trying to return to the airport. Both the pilot and copilot were killed. The pilots failure to maintain an adequate airspeed during the initial climb resulting in an inadvertent stall/spin. Contributing to the accident were the second pilots inadequate preflight, failure to properly secure the front baggage door, and the front left baggage door opening in flight, which likely distracted the first pilot."
"2007/01/20","Near Baghdad, Iraq","Military - US Army",NULL,NULL,"Sikorsky UH-60L Black Hawk",NULL,NULL,1,4,1,4,0,"The helicopter crashed northeast of Baghdad. Shot down by a combination of several heavy machine guns and a shoulder-fired missile"
"2007/01/25","Pau, France","Regional Compagnie Aerienne Europeenne","7775","Pau - Paris","Fokker 100","F-GMPG ","11362",5,4,0,0,1,"The crew abandoned their takeoff after the loss of an engine due to bird ingestion. The jet overshot the runway and collided with a truck, killing the driver. The landing gear sheared off and the plane came to rest in a field."
"2007/02/06","East Bay Cay, Turks & Caicos Islands","Air Turks & Caicos",NULL,"North Caicos - Grand Turk","Beechcraft Super King Air B200","VQ-TIU","BL-131",5,1,0,1,0,"While on final approach, the charter aircraft crashed short of the runway, killing the pilot who was the nephew of Turks & Caicos Premier."
"2007/02/07","Belgrade, Montana","Metro Aviation",NULL,"Great Falls - Bozeman","Beechcraft Super King Air B200","N45MF","BB-234",2,1,2,1,0,"Crashed under unknown circumstances 15 miles north of Bozeman while attempting to land. The aircraft was on a positioning flight. The pilots failure to maintain an adequate altitude and descent rate during a night visual approach. Dark night conditions and mountainous terrain are factors in the accident."
"2007/03/07","Yogyakarta, Indonesia","Garuda Indonesia Airlines","200","Jakarta - Yogyakarta","Boeing B-737-497","PK-GZC","25664/2393",1,7,2,1,0,"While attempting to land, the plane overshot the runway, crashed through the airport barrier fence and burst into flames. The cockpit voice recorder revealed that the pilot and co-pilot were arguing over their speed and wing flap angles moments before the crash. An investigator stated the passenger jet was flying at up to 265 mph, almost double the normal landing speed, while attempting to land. The captain ignored the plane’s automated warning system as it sounded alarms fifteen times. He also ignored calls from the co-pilot to go around and make another approach."
