"1989/01/08","Leicestershire, England","British Midland Airways","92","London - Belfast","Boeing B-737-4Y0","G-OBME","23867/1603",1,8,4,0,0,"While en route and climbing through FL 280, a vibration was felt and the smell of smoke was detected.A fan blade on the No. 1 engine detached and caused a compressor stall and vibration of the aircraft. The crew throttled back the No. 2 engine and the vibration stopped. Soon after it was decided to shut down the No. 2 engine. While attempting to land, power was lost in the No. 1 engine, the aircraft stalled and crashed into trees 3,000 ft. short of the runway. The crew mistakenly shut down the wrong engine, lost power in the disabled engine and was unable to maintain flight in the final approach."
"1989/01/12","Dayton, Ohio","Bradley Air Services",NULL,"Dayton, OH - Montreal, Canada","Hawker SiddeleyAvro 748-215","C-GDOV","1582",0,2,0,2,0,"After gaining altitude the cargo plane descended until it impacted trees. Improper IFR procedure by the first officer during takeoff, his lack of instrument scan, his failure to maintain a positive rate of climb or to identify the resultant descent, and the captains inadequate supervision of the flight. Contributing factors were: dark night, low ceiling, drizzle, the first officers lack of total experience in the type of operation, and possible spatial disorientation of the first officer."
"1989/01/17","Near La Paz, Bolivia","Aerolineas La Paz",NULL,"La Paz - Apolo","Douglas DC-3(C-47A-DL)","CP-1418","19344",3,2,3,2,0,"The plane went missing en route."
"1989/01/29","Fairbanks, Alaska","Military - Canadian Army",NULL,"Exercise","Lockheed CC-130E Hercules","130318","4124",7,4,7,4,0,"Crashed about 500 ft. short of the runway."
"1989/01/31","Near Abilene, Texas","Military - U.S. Air Force",NULL,"Dyess AFB - Hawaii","Boeing KC-135A","63-7990","18607/646",1,7,1,7,0,"Crashed in flames after taking off from Dyess Air Force Base. Failure of the water injection system during takeoff."
"1989/02/03","Rangoon, Myanmar","Burma Airways",NULL,"Rangoon - Kentung","Fokker F-27 Friendship 600","XY-AEK","10325",2,4,2,3,0,"The aircraft entered a fog bank after taking off from Rangoon and hit a tree and caught fire."
"1989/02/06","Marseille, France","RAM","3132","Marseille - Paris","Vickers 952F Vanguard","F-GEJE","730",0,3,0,3,0,"After a second takeoff attempt the cargo plane banked to the right until it crashed into the water."
"1989/02/08","Santa Maria, Azores, Portugal","Independent Air Inc.","1851","Bergamo - Orio al Serio - Santa Maria","Boeing B-707-331B","N7231T","19572/687",1,7,1,7,0,"The airliner hit a mountain while attempting to land at Santa Maria. The crew mistakenly continued to descend through 3,000 ft. which it was cleared to. Because of a overlap in communications, the tower did not notice the mistake. The aircraft continued to descend and did not comment or react to warnings from the GPSW for 7 seconds. The aircraft then hit Pico Alto mountain at an altitude of 2,000 ft.Procedural errors by the flight crew and ATC. Descent of the aircraft below minimum sector altitude. Transmission from the tower of a QNH value higher than the actual value."
"1989/02/09","Bucharest, Romania","Tarom",NULL,"Training","Tupolev 154B","YR-TPJ","80A-408",0,5,0,5,0,"Crashed after experiencing engine failure on takeoff."
"1989/02/19","Corona, California","Air Taxi - Las Vegas Flyers Inc.",NULL,"Las Vegas, NV - Santa Ana, CA","Cessna 402B","N69383","402B0527",9,1,9,1,0,"The accident occurred during a descent when the aircraft collided with a 2,060 ft. mountain. The pilots failure to properly preflight and plan for flight and his intentional flight into imc conditions. Pilots disregard for in-flight weather advisories. Factors contributing to the accident were the low ceiling conditions in conjunction with the mountainous terrain."
