"1942/01/16","Near Las Vegas, Nevada","Trans Continental and Western Air","3","Las Vegas - Los Angeles","Douglas DC-3","NC1946","3295",1,3,1,3,0,"The aircraft crashed into Mt. Potosi (Double Up Peak, Table Spring Mountain, Olcott Mountain), 32 miles SW of Las Vegas, NV, 15 minutes after taking off from the Western Airlines terminal building at Las Vegas. The aircraft clipped a rocky ledge, cartwheeled into the face of a cliff and exploded, scattering wreckage at the bottom of a ravine. Actress Carole Lombard, 33, her mother, and press agentwere killed in the crash. Her mother did not want to fly and a coin was tossed to see whether the trip would be made by train or plane. The actress was returning from a war-bond promotion.The flight was 6.7 miles off course for unknown reasons.Failure of the captain to follow a proper course and make use of navigation facilities available to him. A contributing factor was the blackout of beacons in the area made necessary because of the war emergency."
"1942/01/20","Manado, Indonesia","Military - Royal Australian Air Force",NULL,NULL,"Lockheed Hudson","A16-79",NULL,NULL,NULL,NULL,NULL,0,NULL
"1942/01/26","Kupang, Timor","KNILM",NULL,NULL,"Grumman G-21 Goose","PK-AFS","1081",2,3,2,3,0,"Shot down by Japanese military aircraft."
"1942/01/30","Near Kupang, Timor","Qantas",NULL,"Darwin - Surabaya, Dutch East Indies","Short S-23 (flying boat)","G-AEUH","S-850",1,5,1,2,0,"Shot down by Japanese military aircraft. Owned by British Overseas Airways."
"1942/02/14",NULL,"China National Aviation Corporation",NULL,NULL,"Douglas DC-2","45",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1942/02/15","English Channel, near Plymouth, England","British Overseas Airways",NULL,"Cairo, Egypt - England","Consolidated Liberator","G-AGDR","9",4,5,4,5,0,"Shot down in error by two Royal Air Force Spitfire fighters.."
"1942/02/20","Off Belmont, Brisbane, Australia","Qantas",NULL,"Brisbane - Darwin","deHavilland DH-86","VH-USE","2309",7,2,7,2,0,"Crashed shortly after takeoff from Archerfield Airfiieldinto a hillside. Suffered structural failure while flying in adverse weather conditons of wind and low overcast."
"1942/02/28","Indian Ocean","British Overseas Airways",NULL,"Java - Broom, Australia","Short S-23 (flying boat)","G-AETZ","S-842",1,4,1,4,0,"Shot down by Japanese military aircraft about 150 miles from Java."
"1942/03/03","Wyndham, Australia","KNILM",NULL,"Java - Australia","Douglas DC-3","PK-AFV","1965",8,4,NULL,NULL,0,"Shot down by Japanese military aircraft."
"1942/03/03","Off Broome, Australia","Military - U.S. Army Air Force",NULL,NULL,"Consolidated B-24 Liberator","40-2370",NULL,NULL,NULL,NULL,NULL,0,NULL
