"1964/01/09","Zarate, Argentina","Aerolineas Litoral Argentina",NULL,"Rosario - Buenos Aires","Douglas DC-3","LV-FYJ","14713/26158",2,3,2,3,0,"The pilot reported a localized fire in the cabin. Soon after, he attempted to land at an airfield close to Zarate.The aircraft struck the ground with its landing gear, left engine and wing which resulted in a break-up of the plane and subsequent fire. Crew was possibly overcome by fumes from the fire."
"1964/01/22","Prescott, Arizona","Commercial Air Taxi",NULL,NULL,"Piper PA-23","N2136P",NULL,1,1,1,1,0,"Crashed to the ground during final approach in snow showers. Improper IFR operation. Weather below minimums. Weather considerably worse than forecast."
"1964/02/03","Gainsville, Florida","South Central Airlines","510/3","Gainsville - Jacksonville","Beech D18S","N2999","A-811",9,1,9,1,0,"The aircraft made a steep climb to 200 ft., stalled and crashed striking the departure end of Runway 6. Pilots failure to properly load the aircraft, resultingin insufficient elevator effectiveness to reverse an unwanted pitching motion."
"1964/02/03","Near Ankara, Turkey","Turkish Airlines (THY)",NULL,"Istanbul - Ankara","Douglas C-47A","TC-ETI","12319",0,3,0,3,0,"The cargo plane crashed short of the runway while on approach. Improper IFR procedure. Descended below MDA."
"1964/02/04","Yacuiba, Bolivia","Lloyd Aéreo Boliviano",NULL,NULL,"Douglas DC-3","CP- 568","19024",2,3,NULL,NULL,0,"The aircraft crashed shortly after taking off."
"1964/02/08","Freeport, Bahamas","Private air taxi","-","Freeport, Grand Bahamas - West Palm Beach, FL","Piper PA-23","N2157P",NULL,3,1,3,1,0,"Disappeared while en route. Probable cause undetermined."
"1964/02/15","Detroit, Michigan","Commercial Air Taxi",NULL,"Detroit - Akron","Piper Aero Commander 560E","N3823C",NULL,3,1,3,1,0,"Disapperared en route. Missing aircraft not recovered. Probable cause undetermined"
"1964/02/18","Banihal Pass, India","Military - Indian Air Force",NULL,NULL,"Ilyushin IL-14",NULL,NULL,8,5,8,5,0,"Crashed en route."
"1964/02/21","Marawi, Philippines","Philippine Air Lines","946","Cotabato - Malabang - Iligan - Cayagan de Oro","Douglas DC-3","PI-C97","14944/2638",2,3,2,3,0,"Struck trees on a mountain ridge and crashed while attempting to land. Continued flight under VFR into IFR conditions."
"1964/02/22","Near Forsyth, Montana","Commercial Air Taxi",NULL,NULL,"Beechcraft C35","N1800D",NULL,1,1,1,1,0,"Airframe failure in flight due to overloading. Pilot continued VFR flight into adverse weather conditions."
"1964/02/25","Lake Pontchartrain, New Orleans, Louisiana","Eastern Air Lines","304","Mexico City - New Orleans - New York City","McDonnell Douglas DC-8-21","N8607","45428/61",5,7,5,7,0,"The aircraft crashed into Lake Pontchartrain, 19 miles northeast of New Orleans International Airport, shortly after taking off. Mechanical failure. Uncommanded extension of the pitch trim compensator. Degradation of aircraft stability characteristics in turbulence, because of abnormal longitudinal trim component positions.Malfunctioning pitch trim compensator."
"1964/02/27","Oita, Japan","Fuji Airlines","902","Kagoshima - Oita","Convair CV-240-0","JA5098","053",3,5,1,2,0,"Ran past end of runway when landing and ran into a river dike, broke in three and burst into flames. Malfunctioning propeller reverser, excessive speed and insufficientbraking."
"1964/02/29","Near Innsbruck, Austria","British Eagle International Airlines","802","London - Innsbruck","Bristol Britannia 312","G-AOVO","13423",7,8,7,8,0,"The aircraft crashed into Mt. Glungezer and then slid down a gorge, 10 miles ESE of the airport while in a holding pattern. The pilot descended below the minimum safe altitude in an apparent attempt to penetrate the overcast flying VFR in IFR conditions."
"1964/03/01","Near Zephyr Cove, Nevada","Paradise Airlines","901A","San Jose, CA - Lake Tahoe","Lockheed 049 Constellation","N86504","2025",8,4,8,4,0,"The aircraft crashed into Genoa Peak while attempting to land under VFR conditions after a missed approach and go-around. The captains decision not to wait until the weather improved or divert to an alternate airport during adverse weather conditions. The pilots deviation from prescribed VFR flight procedures in attempting a visual landing approach in adverse weather conditions. This resulted in an abandoned approach and geographical disorientation while flying below the minimum altitude prescribed or operations in mountainous areas. The aircraft was named City of Los Angeles."
