"1958/01/16","Belem, Brazil","Cruzeiro",NULL,NULL,"Fairchild C-82A","PP-CEF","10200",0,3,0,3,0,"The cargo plane lost the No. 1 engine on takeoff and crashed."
"1958/01/20","Near La Paz, Bolivia","TAM (Bolivia)",NULL,"Tipuani - La Paz","Douglas DC-3","TAM-04",NULL,7,4,7,4,0,"Crashed in mountainous terrain while en route."
"1958/02/01","Rio de Janeiro, Brazil","Loide Aéreo Nacional",NULL,"Rio de Janerio - Fortaleza","Douglas DC-4","PP-LEM","18336",6,5,3,2,0,"The plane abandoned the takeoff after an engine failed. The plane was unable to stop and slid off the runway striking rocks and catching fire. Failure of No. 4 engine. Malfunctioning of the starboard brakes."
"1958/02/01","Norwalk, California","Military - U.S.Air Force / Military - U.S. Navy",NULL,"Long Beach - McGuire AFB","Douglas C-118A / Lockheed P2V-5F","53-3277A/127723","44622/",3,1,3,1,1,"The two aircraft collided at an altitude of 3,000 feet scattering wreckage over a residential and business area of suburban Los Angeles. The C-118 had just taken off from Long Beach Municipal Airport on a transcontinental flight and the P2V was on an instrument training exercise. All 41 killed on the C-118A, six on the P2V and one woman on the ground who was hit by debris outside her house. Pilot error, pilots of both aircraft."
"1958/02/06","Munich, Germany","British European Airways","609","Munich - Manchester","Airspeed Ambassador AS-57","G-ALZU","5217",3,6,2,2,0,"The first takeoff attempt ended in an aborted takeoff due to engine boosting. This was not uncommon with this type of aircraft at higher altitudes and was usually caused the thrust being opened too fast. The second attempt to take off was aborted for the same reason. During the third attempt, as the plane passed V1 (committed to take off) the plane suddenly decelerated, never became airborne, crashed through the barrier fence, into a house and burst into flames. Eight members of the Manchester United football (soccer) team killed. A German inquiry concluded at an accumulation of ice on the wings was the cause of the accident, blaming the captain for not deicing the plane. Ten years later the British reopened the inquiry and concluded the accident was caused by slush on the last quarter of the runway. The reason other planes had taken off without incident was because they lifted in the air using only two thirds of the runway. The accident plane, because of the engine boosting, went further down the runway to take off. The aircraft was named Lord Burghley."
"1958/02/15","Mount Vesuvius, Italy","Military - US Air Force",NULL,"Ramstein - Naples - Turkey","Douglas VC-47A","42-93817","13771",1,6,1,6,0,"Radio contact was lost with the military aircraftthirty minutes after taking off from Naples after the crew reported en route at 6,500 feet and switching to the Rome ATC. The plane crashed on the northern slopes of Mt. Vesuvius."
"1958/02/19","Cairo, Egypt","KLM Royal Dutch Airlines","543",NULL,"Douglas DC-6B","PH-DFK","43552",1,8,0,1,0,"During the approach the aircraft hit a hill in front of R34 and crash landed with a damaged landing gear ontothe runway. An off dutypilot opened an emergency exit before aircraft stopped and was thrown out into a still turning propeller and killed."
"1958/02/19","Raiatea, French Polynesia","Réseau Aérien Interinsulaire",NULL,"Papeete, French Polynesia - Raiatea","Consolidated PBY-5ACatalina","F-AOVV",NULL,1,3,1,3,0,"Struck the water and sank after the right wing tip float contacted the water during a shallow turn for final approach."
"1958/02/20","Off Corvo Island, Azores","Military - U.S. Navy",NULL,"Argentina - Azores","Lockheed WV-2","BU-141310","4434",0,2,0,2,0,"Disappeared while on patrol about 100 miles from the Azores. No trace of the aircraft was ever found."
"1958/02/27","Horwich, Lancs, England","Silver City Airways",NULL,"Isle of Man - Manchester","Bristol 170 Freighter 21","G-AICS","12762",3,3,3,0,0,"Crashed into a mountain near Winter Hill during an approach. The First Officer used the wrong radio beacon (Oldham Becaon instead of on Wigan Beacon)."
