"1961/01/02","Ruzyne, Czechoslovakia","Ceskoslovenske Aerolinie",NULL,NULL,"Avia 14","OK-MCZ","105807110",5,5,5,5,0,"Unable to gain altitude, the aircraft crashed into power cables during takeoff."
"1961/01/03","Koivulahti, Finland","Finnair","311","Kokkola - Vaasa","Douglas DC-3","OH-LCC","14066/25511",2,3,2,3,0,"Crashed into woods while attempting to land. Both pilots tested positive for alcohol.In addition, the pilot did not have enough sleep the night before and was not considered to be in satisfactory mental and physical condition to undertake the flight."
"1961/01/19","New York, New York (Idlewild)","Aeronaves de Mexico","401","New York - Mexico City","McDonnell Douglas DC-8-21","XA-XAX","45432/105",9,9,0,4,0,"An aborted takeoff caused the aircraft to crash through the airport barrier fence and burst into flames. The unnecessary discontinuance of the takeoff as a result of actions by the check-pilot who was either not in the pilots seat or reached forward without warning and pulling the throttles back. This action caused power to be decreased on all four engines. Contributing factors were the marginally poor weather, snow on the runway and the possibility of the pitot head heat not being on."
"1961/01/22","Midway Island Naval Air Station","Military - U.S. Navy",NULL,NULL,"Lockheed WV-2 Super Constellation","BU143193","4467",0,2,0,6,3,"While returning from an aborted barrier mission, the aircraft hit a seawall at end of short runway. The main landing geart was sheared off and the aircraft cartwheeled, slid into a vehicle, exploded and burned."
"1961/01/24","Mt. Burangrang, Indonesia","Garuda Indonesia Airlines","424","Jakarta - Bandung","Douglas DC-3","PK-GDI","19672",1,5,1,5,0,"The aircraft struck Mt. Burangrang . Attempt by the pilot to fly over mountainous terrain when unsure of his position and in weather conditions which severely restricted visibility."
"1961/01/26","Off Argentia, Azores","Military - U.S. Air Force",NULL,"Azores - Argentia,Newfoundland","Douglas C-118A","51-17626","43670",1,1,1,1,0,"Exploded and cashed crashed into the Atlantic Ocean approximately 25 miles northeast of the Azores."
"1961/01/28","Off Montauk Point, New York","American Airlines",NULL,"Training","Boeing 707-123","N7502A","17629/8",0,6,0,6,0,"Crashed into the Atlantic Ocean and exploded."
"1961/02/03","Off Surabaya, Indonesia","Garuda Indonesia Airlines","542","Surabaya - Balikpapan","Douglas DC-3","PK-GDY","13052",2,5,2,5,0,"Disappeared while en route. The wreckage was never found. It is believed the aircraft crashed into the sea off the island of Madura."
"1961/02/15","Near Brussels, Belgium","Sabena","548","New York City - Brussels","Boeing B-707-320","OO-SJB","17624/92",6,1,6,1,1,"The aircraft was about to touchdown on the runway when engine power was increased and the aircraft climbed to 1,500 ft. The aircraft completed 3 left-hand circles. Its attitude increased until it nosed down and crashed. The entire eighteen member U.S. Figure Skating team killed.Failure of the aircrafts flying controls, possibly jamming of the outboard ailerons or unwanted extension of the spoilers."
"1961/03/09","Near Caracas, Venezuela","Linea Aeropostal Venezolana",NULL,"San Antonio-Maiquetia","Douglas DC-3","YV-C-AZQ","19986",8,4,8,4,0,"Crashed while en route. Navigation error. Failure of the crew to follow the prescribed route. Flying VFR in IFR conditions."
