"1965/01/02","Near Darwaza, Russia","Aeroflot",NULL," Darwaza - Ashgabat","Li-2","CCCP-63842","6401",2,2,2,2,0,"The plane took off and crashed. Fuel starvation."
"1965/01/03","Alma-Ata, Kazakhstan","Aeroflot / Kazakhstan","101","Semipalatinsk - Alma-Ata","Ilyushin IL-18B","CCCP-75685","189001105",9,8,6,3,0,"During the approach the weather was below minima, but the crew was not aware of this. The plane deviated off course and the controller instructed the crew to execute a go-around but the captain continued the approach. The airplane struck the ground 75m short and to the right of the runway, crossed a ditch and struck trees."
"1965/01/05","Kla City, Oklohoma","Alva Aircraft Service - Taxi",NULL,NULL,"Cessna 182B","N2401G",NULL,2,1,2,1,0,"Crashed while en-route. Pilot flew into adverse weather conditions. Spatial disorientation."
"1965/01/13","Fairbanks, Alaska","Fairbanks Air Service - Taxi",NULL,NULL,"Cessna 180E","N8689X",NULL,1,1,1,1,0,"Crashed while en-route. VFR flight into adverse weather conditions."
"1965/01/16","Wichita, Kansas","Military - U.S. Air Force",NULL,NULL,"Boeing KC-135A","57-1442","17513",0,7,0,7,23,"Shortly after taking off, the aircraft made a left bank attempting to return to McConnell Air Force Base and transmitted a distress message. Soon after, the plane crashed to the ground in a nose-down attitude into houses. Remains of a parachute were found in the No. 1 engine which may have led to an asymmetrical thrust condition."
"1965/01/17","Near Durango, Mexico","Aerovias del Norte",NULL,NULL,"Curtiss C-46",NULL,NULL,7,3,7,3,0,"Crashed while attempting to land and caught fire."
"1965/01/22","Mt. Helmos. Greece","Military - U.S. Air Force",NULL,NULL,"Douglas C-124C","52-1058","43967",0,1,0,1,0,"Struck a mountain."
"1965/02/03","Garoua, Cameroon","Air Cameroon",NULL,NULL,"Curtiss C-46A","F-OAFI","26810",1,3,1,3,0,NULL
"1965/02/06","San Jose Volcano, Chile","LAN","107","Santiago - Buenos Aires","Douglas DC-6B","CC-CCG-104","45513/1004",8,7,8,7,0,"After an improper climb, the aircraft flew into a 12,000 ft. mountain in the La Melosas area of the Andes. Crew did not follow flight plan for climbing out of Santiago."
"1965/02/08","Off Jones Beach, New York, New York","Eastern Air Lines","663","New York City - Richmond VA","Douglas DC-7B","N849D","45455/981",7,5,7,5,0,"The aircraft crashed shortly after taking off after taking evasive action to avoidPan American Flight 212, aBoeing-707, that was planning to land. The aircraft were separated vertically by approximately 1,000 feet although this was not known to thecontrollers involved. The EAL captain had the illusion that a potential collision course existed. As a result of this illusion, a descent was initiated. In this circumstance the DC-7 was placed in an unusual attitude, resulting in spatial disorientation of the crew. Placement of the two aircraft on a near head on course which prompted the EAL plane to make an evasive maneuver from which the pilots could not recover."
"1965/02/13","Miami, Florida","Aerolineas El Salvador",NULL,NULL,"Curtiss C-46A","YS-012C","127",0,2,0,2,0,"The cargo plane lost the No. 1 engine on takeoff. The prop could not be feathered and the plane crashed. Fatigue fracture of the crankshaft. Inadequate maintenance and inspection."
"1965/02/13","Near Shirinbulak, Azerbaijan","Aeroflot","A-3","Yevlakh - Nuha","Ilyushin IL-14P","CCCP-52003","602112",1,4,1,4,0,"Crashed. Crew error. Premature descent."
"1965/02/14","Mt. Nakanoone, Japan","Zen Nippon",NULL,"Osaka - Tokyo","Douglas DC-3","JA5080","4436",0,2,0,2,0,"Flew intoMt. Nakanoone."
"1965/02/14","South Beach, New York","Air Taxi",NULL,NULL,"Beechcraft B-35","N2151D",NULL,1,1,1,1,0,"Crashed into the water. Undetermined cause."
"1965/03/02","Near Aradan, Russia","Aeroflot","542",NULL,"Li-2","CCCP-54971","23442810",2,4,2,4,0,"Crashed into mountainous area while en route. Failure of the rudder assembly."
