"1930/01/10","Brawnson, Nebraska","Boeing Air Transport",NULL,NULL,"Boeing 95","NC184E",NULL,0,1,0,1,0,"The airmail plane crash landed and burst into flames on a farm in fog and snow while attempting to make an emergency landing."
"1930/01/13","Antananarivo, Madagascar","Air Orient",NULL,"Antananarivo - Paris","Farman 190","F-AJJK","1",0,3,0,3,0,"Crrashed moments after taking off from Port-Francqui."
"1930/01/19","Oceanside, California","Maddux Airlines","7","Aqua Caliente, Mexico - Los Angeles","Ford 5-AT-C Tri Motor","NC9689","5-AT-046",1,2,1,2,0,"While en route to Los Angeles, the pilot, flying a low altitude due to poor weather conditions tried to turn back. While in a left turn his left wing struck a hill, crashed and burned. Adverse weather conditions. The plane flew into a sudden squall which cause the pilot to lose control."
"1930/01/25","Off Ceuta, Spain","Aeropostale",NULL,"Casablanca - Alicante","Latecoere 25","F-AJCL","691",0,2,0,2,0,"Ran into thunderstorms and crashed into the sea."
"1930/01/27","Kansas City, Missouri","CentralAirlines (Universal Aviation Corporation)",NULL,"Wichita - Kansas City, KS","Travel Air A6000A",NULL,"963",4,1,4,1,0,"While preparing to land, the plane side slipped and dived into the ground from a height of 500 ft. and caught fire. As quickly as the bodies were removed, a hastily mustered crew of pilots and mechanics from Universal Airlinesand Central Airlines, began removing all evidence of the accident, savagely fighting off reporters and photographers as they worked."
"1930/02/03","Hartford, Connecticut","Colonial Air Transport",NULL,"Newark, NJ - Hartford, CT","Pitcairn PA-6 Mailwing","NC801H","41",0,1,0,1,0,"While attempting to land the plane struck a building and fell into the Connecticut river."
"1930/02/10","Marden, England","Air Union",NULL,"Paris - Croydon","Farman F-63","F-FHMY","21/6844",3,3,2,0,0,"While attempting to land in snow, the plane rose up, stalled and crashed. Fatigue of the upper front strut of the right tail which failed in flight, causing the spar to fail as well."
"1930/04/18","Jersey City, New Jersey","Canadian Colonial Airways",NULL,"Albany, NY - Jersey City, NJ","Fairchild 71","NC9148","634",3,1,3,1,0,"Crashed into power lines 150 feet above the ground in fog."
"1930/05/10","Buenos Aires, Argentina","Aeropostale",NULL,"Buenos Aires - Montevideo","Latecoere 28","F-AJPD","918",2,2,1,2,0,"While flying in foggy conditions at night, the captain lowered his altitude, hit a wave and fiipped over."
"1930/06/05","Boston, Massachusetts","Colonial Air Transport",NULL,"Boston - Newark","Ford Tri-Motor 5","NC9675","5-AT-033",1,2,1,0,0,"Crashed into Boston Harbor after losing the rightengine on takeoff."
"1930/07/07","Bornholm, Denmark","Deutsche Lufthansa",NULL,"Stettin - Norway","Dornier Wal","D-864","44",5,3,4,1,0,"The flying boat landed in a storm in the open ocean due to engine failure. After three hours, the plane wascapsized by a large wave while under tow."
"1930/07/10","Arkansas Pass, Texas","Cross Airways",NULL,"Port Aransas - Kansas City","Lockheed Vega 5","NC-394H","087",4,1,4,1,0,"The aircraft exploded in the air at an altitude of 4,000 feet shortly after taking off. The plane was flying in an area of fog and thunderstorms."
"1930/07/21","Near Meopham, Kent, England","Walcot Air Line",NULL,"London - Le touquet, France","Junkers F-13ge","G-AAZK",NULL,4,2,4,2,0,"The plane crashed about 10 miles from its destination. Possible buffeting or irregular ocillation of the horizontal stabilizer leading to separation of the left stabilizer."
"1930/08/22","Iglau, Czechoslovakia","Ceskoslovenske Aerolinie",NULL,"Prague - Bratislava","Ford 5-AT-C Tri Motor","OK-FOR","5-AT-050",1,1,9,1,0,"Crashed when the pilot made a sharp turn to avoid a chimney and lost control of the aircraft."
"1930/09/11","Croydon, England","Sabena",NULL,"Croydon - Brussels","Sabca F-VII","OO-AIN",NULL,0,2,0,2,0,"The plane caught on file shortly after taking off from Croydon."
"1930/09/25","Edmonton, Alberta, Canada","Western Canada Airways",NULL,"Calgary - Moosejaw","Boeing 40","CF-AIN","1165",2,1,2,1,0,"The air mail plane crashed in fogwhile attempting to land in fog."
